,prob,S_label,true_label_proxy,marginalize
61,0.8914105729753715,0,1,False
62,0.761034077170915,1,1,False
63,0.756353870104691,0,0,False
64,0.7513064579601866,0,1,False
65,0.6395055591194222,0,0,False
66,0.9396267846990186,0,1,False
67,0.7397680344556499,0,1,False
68,0.6217946237688157,0,1,False
69,0.7646377994986097,1,0,False
70,0.8878077099192329,0,1,False
71,0.4919568545186446,1,1,False
72,0.9232514893969667,1,1,False
73,0.8966254892650274,0,1,False
74,0.8898019902610861,1,1,False
75,0.45286074193220005,0,0,False
76,0.6977932495791,0,1,False
77,0.7497431505438428,0,0,False
78,0.9392828528986279,0,1,False
79,0.9123742566390024,0,1,False
80,0.5547945375309078,0,1,False
81,0.912401938232408,0,1,False
82,0.33483610167260863,0,0,False
83,0.9018091664365784,1,1,False
84,0.8602557697564975,0,1,False
85,0.44079650019663236,0,1,False
86,0.5754886666976683,0,1,False
87,0.8914750905298735,1,1,False
88,0.7788349599203033,0,0,False
89,0.8020016573255785,0,1,False
90,0.8964515952157269,0,1,False
91,0.7201877826686904,0,1,False
92,0.40915006015388883,1,1,False
93,0.45336660286577163,0,1,False
94,0.5829498589963515,1,0,False
95,0.9331677712801193,0,1,False
96,0.9092845669767275,0,1,False
97,0.7812909668089165,1,0,False
98,0.8979193364625696,1,1,False
99,0.916254071088588,1,0,False
100,0.926791749324928,0,1,False
101,0.6871573256492651,1,0,False
102,0.6848391810446174,1,1,False
103,0.6797932310034059,0,1,False
104,0.713387359009954,0,1,False
105,0.7882428100839383,0,1,False
106,0.5569501723683502,0,0,False
107,0.7372696500022189,0,1,False
108,0.6945941096698641,1,1,False
109,0.6385859547617613,0,0,False
110,0.6441243215607548,0,1,False
111,0.9392372409807397,1,1,False
112,0.8689191364402913,0,1,False
113,0.8907015315241668,0,0,False
114,0.7733944592305647,1,1,False
115,0.9083727792958286,0,1,False
116,0.595110948427993,0,1,False
117,0.8636432201246611,1,1,False
118,0.938164797608485,1,1,False
119,0.8922175771600014,1,1,False
120,0.814545048534932,0,1,False
121,0.7766979648396835,0,1,False
122,0.9415129733578628,0,1,False
123,0.8565411141919823,1,1,False
124,0.6418036632359456,0,1,False
125,0.7489390438626057,1,0,False
126,0.9452970834272191,0,1,False
127,0.5490973604485587,0,1,False
128,0.9234085401489593,0,1,False
129,0.899982811775674,0,1,False
130,0.7063300368871558,1,1,False
131,0.9116634780874736,0,1,False
132,0.8852164102770742,0,1,False
133,0.9437696971855392,0,1,False
134,0.7004778146533434,1,0,False
135,0.866771101562027,1,1,False
136,0.8081964288329749,1,1,False
137,0.7351809058818145,0,0,False
138,0.8346874617732787,1,1,False
139,0.8327659429560718,1,0,False
140,0.8802376824259641,0,1,False
141,0.769668659176513,0,0,False
142,0.5349914798982106,1,0,False
143,0.956301761738875,0,1,False
144,0.712090444202375,0,1,False
145,0.8191528927348194,0,1,False
146,0.664034170602375,0,0,False
147,0.5282689458528536,0,0,False
148,0.5679176438284095,0,0,False
149,0.935263412315684,0,1,False
150,0.6711723147779214,0,0,False
151,0.5878947577074749,1,0,False
152,0.6492492602597788,0,1,False
153,0.822698865488092,0,0,False
154,0.5369402322069332,1,1,False
155,0.4164093322020719,0,0,False
156,0.46862474873372906,0,0,False
157,0.5002934433116013,0,0,False
158,0.9151269721144536,1,1,False
159,0.2927743692446071,1,0,False
160,0.36166681489329594,0,1,False
161,0.7946626007357878,0,0,False
162,0.9489573222156404,0,1,False
163,0.6751870613181064,0,1,False
164,0.7153233557442266,0,1,False
165,0.703794029294916,0,0,False
166,0.8846469417478623,0,1,False
167,0.637316386646506,0,1,False
168,0.9330372806920361,0,1,False
169,0.4593740298282737,0,1,False
170,0.8980192311407775,0,1,False
171,0.9196301678483918,1,1,False
172,0.5754570347897234,0,0,False
173,0.9440365240075432,1,1,False
174,0.7362484564891995,0,1,False
175,0.5977306484551624,0,1,False
176,0.856679260454587,1,1,False
177,0.6409189092224966,0,1,False
178,0.48757727810908974,1,1,False
179,0.5840443302125377,0,1,False
180,0.7650151761009338,0,0,False
181,0.8322032315252461,0,0,False
182,0.29140759038251574,0,1,False
183,0.4894759616877368,0,0,False
184,0.9156932791301254,0,1,False
185,0.8567703207507031,0,1,False
186,0.9543036537582656,0,1,False
187,0.46143399124267864,0,0,False
188,0.7801409401741547,0,0,False
189,0.21505409934700923,0,0,False
190,0.876009913773271,1,1,False
191,0.9244936492405704,0,1,False
192,0.5527884613778695,1,0,False
193,0.870952165728463,0,1,False
194,0.7976810604344421,1,1,False
195,0.9128129774432625,1,1,False
196,0.7638628964144073,0,1,False
197,0.9168860997878067,0,1,False
198,0.7242407795104172,0,1,False
199,0.5553063424653536,1,0,False
200,0.9676648157256462,1,1,False
201,0.8407792171395332,1,1,False
202,0.8569812497909213,0,1,False
203,0.8395446272379061,0,1,False
204,0.8172872108992854,0,1,False
205,0.5215115258405973,0,0,False
206,0.7178395745147199,1,1,False
207,0.89065683530719,1,1,False
208,0.8684211381433289,0,1,False
209,0.802126495373,1,1,False
210,0.7821392117995783,0,1,False
211,0.6812123366794642,0,0,False
212,0.7921682999926059,0,1,False
213,0.6177722388370008,1,1,False
214,0.877555756048532,0,0,False
215,0.6832972809325311,0,1,False
216,0.8318104328602033,0,1,False
217,0.9565571694162017,1,1,False
218,0.33483610167260863,0,1,False
219,0.598473770891908,0,0,False
220,0.7030298591391647,0,0,False
221,0.8771683148782748,0,1,False
222,0.838908782331209,1,1,False
223,0.9372519856806003,0,1,False
224,0.8815352478797829,1,0,False
225,0.8128460619917722,0,1,False
226,0.6000905384363253,0,1,False
227,0.6004364364597173,0,1,False
228,0.8162813373988481,1,1,False
229,0.6592530616099858,0,1,False
230,0.7379994003279494,0,1,False
231,0.8213126110102392,1,1,False
232,0.8697595340518559,0,1,False
233,0.36267283510493376,0,0,False
234,0.7814371954660836,1,1,False
235,0.5865359393411378,0,1,False
236,0.5249697255142582,0,1,False
237,0.7113113526526345,1,0,False
238,0.6281931612901539,1,1,False
239,0.7700506833135983,0,1,False
240,0.8964929987942025,1,1,False
241,0.6185271373338582,1,0,False
242,0.6252801089603501,0,0,False
243,0.9036447176500394,0,1,False
244,0.7582776403908392,0,0,False
245,0.8896353895984199,0,1,False
246,0.5858390104290541,1,1,False
247,0.7890690825079176,0,0,False
248,0.40963039582006644,0,1,False
249,0.4455762648187249,0,1,False
250,0.661259139779673,1,1,False
251,0.6517578604072977,0,0,False
252,0.8273456273011265,0,1,False
253,0.6662947662269194,0,0,False
254,0.9303121944710422,0,1,False
255,0.7730343496832228,0,1,False
256,0.9167124307678457,1,1,False
257,0.4129531785095782,0,0,False
258,0.6635623081529792,0,0,False
259,0.710001810493906,0,1,False
260,0.8133566336853789,0,1,False
261,0.7437802292804918,1,1,False
262,0.954771145614389,0,1,False
263,0.9391015259151295,0,1,False
264,0.8852322045533101,1,1,False
265,0.6670054886230473,0,1,False
266,0.6745416832636161,0,1,False
267,0.7063300368871558,1,0,False
268,0.47395322220675556,1,0,False
269,0.48756318238019525,1,0,False
270,0.3132010347863254,0,0,False
271,0.8688111946023611,0,0,False
272,0.8449690794355338,1,1,False
273,0.498045074775223,1,0,False
274,0.6491007524053538,0,1,False
275,0.6587798336850518,0,1,False
276,0.7534566541569017,1,1,False
277,0.6774601952988172,0,1,False
278,0.6821617211582072,0,1,False
279,0.8313299559134637,0,1,False
280,0.8470172267218717,1,1,False
281,0.7416918933090383,1,1,False
282,0.9004518155397355,0,1,False
283,0.8151809781137056,0,0,False
284,0.8587595937412387,1,0,False
285,0.5827472480313153,0,0,False
286,0.9728350159220592,0,1,False
287,0.7312098388789693,0,0,False
288,0.7281711010620093,0,1,False
289,0.683847811646632,1,0,False
290,0.32139755659768543,0,1,False
291,0.8575946327257145,0,1,False
292,0.6680355981351034,0,0,False
293,0.9031641705829028,0,1,False
294,0.7151834860888269,0,1,False
295,0.6049541551408093,1,1,False
296,0.7336704817870385,0,0,False
297,0.7241129062791765,1,1,False
298,0.6002653811834769,0,1,False
299,0.8504622135855412,0,1,False
300,0.8460988888119679,1,1,False
301,0.7335286805457263,0,1,False
302,0.3592902417907357,1,0,False
303,0.7773568487738969,1,0,False
304,0.8411973470622701,0,1,False
305,0.8629045326675175,0,1,False
306,0.4656288750972673,0,0,False
307,0.8134045416340235,1,1,False
308,0.821817131927019,0,1,False
309,0.3584900803911272,1,0,False
310,0.5928106239981493,1,1,False
311,0.6125540463353057,0,1,False
312,0.7938100943606319,0,1,False
313,0.838908782331209,1,1,False
314,0.6118238921185838,1,1,False
315,0.797684115272766,0,1,False
316,0.7254696684754669,1,1,False
317,0.8755402862380194,1,1,False
318,0.5458211358772038,0,1,False
319,0.961578140073996,1,1,False
320,0.9286479222117457,0,1,False
321,0.7665726435876506,0,1,False
322,0.662510432577204,1,1,False
323,0.7848500964436587,0,1,False
324,0.6216898817033021,0,0,False
325,0.7135620808784537,0,1,False
326,0.36518294566843607,0,1,False
327,0.6472598486412123,0,0,False
328,0.664964136336325,0,1,False
329,0.7132203561454069,0,1,False
330,0.7116238648668329,0,0,False
331,0.8031825832831144,0,1,False
332,0.7233453360840768,0,1,False
333,0.8564929474223417,0,1,False
334,0.903913497546815,0,0,False
335,0.7346884616240438,1,1,False
336,0.7927577090842596,0,1,False
337,0.7016917826201943,0,0,False
338,0.8307153434048932,0,1,False
339,0.6643915291133264,1,0,False
340,0.8877707546585495,0,1,False
341,0.7513297408934017,0,0,False
342,0.6559243073067965,1,1,False
343,0.5635763247017185,1,0,False
344,0.816659160124233,1,1,False
345,0.5569501723683502,0,1,False
346,0.9017212953653203,0,1,False
347,0.8706292433150681,0,1,False
348,0.4034264259872964,0,1,False
349,0.8159555496253557,0,1,False
350,0.9064820782541403,0,1,False
351,0.6911124187269341,1,0,False
352,0.9000381564576658,0,1,False
353,0.4641030560113649,0,0,False
354,0.7659653496952475,0,1,False
355,0.7105882350240653,0,1,False
356,0.893902678457067,0,1,False
357,0.6684107770624416,0,1,False
358,0.6691038902898034,1,0,False
359,0.8357623593518239,0,1,False
360,0.8799784185611246,1,1,False
361,0.6789508213973653,0,1,False
362,0.6948342240537596,0,0,False
363,0.8351622457486159,1,0,False
364,0.8293366972939173,1,1,False
365,0.8938371446866812,0,1,False
366,0.8731878395483859,1,1,False
367,0.6338386968897206,0,0,False
368,0.7196999234642791,0,1,False
369,0.7999019528005097,1,1,False
370,0.9077454654427625,0,1,False
371,0.756353870104691,0,1,False
372,0.8575811659676028,0,0,False
373,0.686640478274094,0,0,False
374,0.6912713799997456,0,1,False
375,0.855991944256835,0,1,False
376,0.765845965002553,0,1,False
377,0.5752420773136322,1,1,False
378,0.7778737049652198,0,1,False
379,0.5453453102507122,0,1,False
380,0.7479181273716995,1,0,False
381,0.6883493597284244,0,1,False
382,0.815164126976796,0,1,False
383,0.3155256823422719,0,0,False
384,0.7291774622980995,1,0,False
385,0.8312133632811827,0,1,False
386,0.6774843304036108,0,0,False
387,0.6582303857597683,1,0,False
388,0.7458768862644763,0,1,False
389,0.4759135108821909,0,1,False
390,0.7920171839167904,0,1,False
391,0.8584190386903519,0,1,False
392,0.9049563007294501,1,1,False
393,0.49095682877774177,0,1,False
394,0.831460789183937,1,1,False
395,0.9391852398566026,1,1,False
396,0.8320042311931692,0,0,False
397,0.8706650076621341,0,1,False
398,0.7338598173437519,0,1,False
399,0.7563166801826111,0,1,False
400,0.930168294285061,0,1,False
401,0.5585284283711804,1,0,False
402,0.914794691646603,1,1,False
403,0.830818222124649,0,1,False
404,0.7837759349691024,0,1,False
405,0.6672623841787292,0,0,False
406,0.38259192323983593,0,0,False
407,0.8706292433150681,0,1,False
408,0.8062128670197148,0,1,False
409,0.8314468455116791,0,1,False
410,0.5800443934931916,1,0,False
411,0.6350533942242297,0,1,False
412,0.8700549673504123,0,1,False
413,0.497093201955034,0,0,False
414,0.4566638137320752,1,0,False
415,0.8191958732051472,0,0,False
416,0.9165084863334853,0,1,False
417,0.6702815029950603,0,0,False
418,0.6203716029905911,0,1,False
419,0.7230281278805343,0,1,False
420,0.5673170351538691,0,1,False
421,0.6407124596172566,0,1,False
422,0.947968305474324,0,1,False
423,0.7809229218534512,1,0,False
424,0.8647844860395175,0,1,False
425,0.8177991799202686,0,1,False
426,0.6079685946488705,0,1,False
427,0.3673782100510383,0,0,False
428,0.7273530650059921,1,1,False
429,0.4577031972105452,0,1,False
430,0.7639686262543222,1,1,False
431,0.44520738110393837,0,0,False
432,0.5061566298038016,0,1,False
433,0.41848171623796815,1,0,False
434,0.695879298084216,0,1,False
435,0.7815509892458301,0,1,False
436,0.5117517241677694,0,1,False
437,0.5700806732043461,0,0,False
438,0.3665581090861513,0,0,False
439,0.6210451592434484,0,0,False
440,0.7944341120745775,0,0,False
441,0.7336930544191405,0,0,False
442,0.8953376676694607,0,1,False
443,0.5453684172908889,0,0,False
444,0.6415742930758235,0,1,False
445,0.7159130247070318,1,0,False
446,0.7820221669457948,0,1,False
447,0.9511129158404018,0,1,False
448,0.8849252928005146,0,0,False
449,0.7677071477123496,1,1,False
450,0.6517794889821583,0,0,False
451,0.3779149357926679,1,0,False
452,0.5550812363059704,1,0,False
453,0.5821251118562476,0,0,False
454,0.8424664439312399,0,0,False
455,0.39602460092491987,0,1,False
456,0.6127779597090934,0,0,False
457,0.4976465591709335,0,1,False
458,0.7229661060070277,1,1,False
459,0.8459912576598843,0,0,False
460,0.9716623790645713,0,1,False
461,0.6181036967859971,0,1,False
462,0.7131103431803513,1,0,False
463,0.6046083264749259,1,0,False
464,0.8631998929222737,0,1,False
465,0.6208225263368425,1,1,False
466,0.6542608065158411,1,1,False
467,0.7267626188038128,0,1,False
468,0.8315286079300982,1,1,False
469,0.8744735732102318,1,1,False
470,0.7444625995384505,1,1,False
471,0.41311967479657813,0,0,False
472,0.5165018717390014,0,1,False
473,0.6847326791079663,0,0,False
474,0.6716561129074339,1,1,False
475,0.35287217802704723,0,0,False
476,0.7429774477331833,1,1,False
477,0.5558401063056809,1,0,False
478,0.7828017590528316,0,1,False
479,0.8705845659046213,0,1,False
480,0.9168860997878067,0,0,False
481,0.9468681447891083,1,1,False
482,0.4931871088950476,1,1,False
483,0.8435868659375764,1,1,False
484,0.7160622174297171,0,0,False
485,0.45219896567722384,1,0,False
486,0.6507222015927742,0,0,False
487,0.8193712986196361,0,0,False
488,0.6969241993340405,0,1,False
489,0.9033503572354216,1,1,False
490,0.7228102668713602,1,0,False
491,0.7228102668713602,1,1,False
492,0.7611859985905556,0,1,False
493,0.7957008798386875,0,1,False
494,0.43856871601083497,1,0,False
495,0.7259902364532695,0,1,False
496,0.3815389138186723,0,1,False
497,0.8000118521709493,1,0,False
498,0.6900107422696931,1,1,False
499,0.593836906448942,1,1,False
500,0.4962699171133054,0,1,False
501,0.6488468800836142,0,1,False
502,0.49972842821690305,1,0,False
503,0.7147263447605858,0,1,False
504,0.7907195664312011,0,1,False
505,0.5882798793668127,0,0,False
506,0.6192621721164648,1,1,False
507,0.43479260002964915,0,0,False
508,0.7849050076796117,0,1,False
509,0.867699352662727,0,1,False
510,0.7997471926676486,0,0,False
511,0.9115236662536789,0,1,False
512,0.9000381564576658,0,1,False
513,0.7495375784460094,1,1,False
514,0.5354645218505323,0,0,False
515,0.5889771158022048,0,1,False
516,0.6800835642824932,1,0,False
517,0.5535080066150984,1,0,False
518,0.6912348331392892,0,1,False
519,0.8933871579737036,1,1,False
520,0.896292372015545,0,1,False
521,0.7748521006443356,1,1,False
522,0.6541054424541347,1,0,False
523,0.5684435509382819,0,1,False
524,0.6546228027210255,0,0,False
525,0.8906683933451125,0,1,False
526,0.8633662639594301,0,1,False
527,0.48389169188789033,0,0,False
528,0.7785103564194499,0,1,False
529,0.286946928657343,0,0,False
530,0.5516005428613624,0,0,False
531,0.571882404031152,0,1,False
532,0.7554391630849284,0,0,False
533,0.8206762742710058,0,0,False
534,0.8197846760718059,0,1,False
535,0.5976254838076018,0,0,False
536,0.6797097790639646,0,1,False
537,0.48355327755429434,1,1,False
538,0.4722326345852554,0,1,False
539,0.5890842207110955,0,0,False
540,0.7659587621987284,0,1,False
541,0.7414104273253914,0,1,False
542,0.6412549259535046,0,1,False
543,0.5805708917958377,1,1,False
544,0.8015203552151345,0,0,False
545,0.8381927661280377,0,1,False
546,0.7263960673752353,0,1,False
547,0.7733404599766158,0,1,False
548,0.8575811659676028,0,1,False
549,0.9308947846282308,0,1,False
550,0.837842440008576,0,0,False
551,0.7897509388566286,1,1,False
552,0.8885831928116391,0,1,False
553,0.566578563613346,0,0,False
554,0.7091881222525301,1,1,False
555,0.8254552579782163,1,1,False
556,0.690737808055206,0,1,False
557,0.612447298521145,0,1,False
558,0.5555218334705478,0,1,False
559,0.540477748962153,0,1,False
560,0.88318518252724,0,1,False
561,0.9098941968223367,0,1,False
562,0.552282549844044,1,1,False
563,0.6373209290083726,0,1,False
564,0.8723372782864534,0,1,False
565,0.7925924614951204,0,1,False
566,0.8725287036088298,0,1,False
567,0.8828014244226277,0,1,False
568,0.9336924127799816,1,1,False
569,0.7190603028672725,0,1,False
570,0.508888717805899,0,1,False
571,0.6620222499031514,0,0,False
572,0.6307080558488614,1,1,False
573,0.5940282598595569,1,1,False
574,0.8430729091718161,1,1,False
575,0.5843428766156382,0,0,False
576,0.44483593369823365,1,0,False
577,0.8188400893582112,1,1,False
578,0.8429379185688353,0,1,False
579,0.9206080774789026,0,1,False
580,0.6959242632331976,1,0,False
581,0.7960942553399756,0,1,False
582,0.8588295045142967,0,1,False
583,0.8474365440673977,0,1,False
584,0.576554895733997,0,1,False
585,0.6815555196119037,0,1,False
586,0.33077480080876115,0,1,False
587,0.6698539247821275,0,0,False
588,0.5236112029334395,1,0,False
589,0.7560920128364009,1,0,False
590,0.9004644357788479,1,1,False
591,0.4566638137320752,1,0,False
592,0.9319660543346568,1,1,False
593,0.9383323311979858,0,1,False
594,0.27909647516326896,1,0,False
595,0.43386869699734576,1,0,False
596,0.8799346382398556,0,1,False
597,0.6806030762888959,0,0,False
598,0.9105316231726664,1,1,False
599,0.7942291507104894,1,1,False
600,0.9411138070175501,1,1,False
601,0.40137867445532316,1,1,False
602,0.3240720602464391,1,0,False
603,0.6091791679444037,0,1,False
604,0.9116400860513151,0,1,False
605,0.23158685881685775,1,0,False
606,0.7112404860644526,0,1,False
607,0.5969018094590186,0,1,False
608,0.8299681103153617,0,1,False
609,0.7911326453442655,0,1,False
610,0.8557093246292521,0,1,False
611,0.5771457290633266,0,1,False
612,0.5505292536432018,1,1,False
613,0.7889768724128023,1,0,False
614,0.6446865420911502,0,1,False
615,0.7911467653741012,0,1,False
616,0.7667517425543284,1,1,False
617,0.8055073090562059,1,1,False
618,0.8711617816554682,0,0,False
619,0.5826658363789727,1,0,False
620,0.8943934046342008,0,1,False
621,0.5656667834325051,0,0,False
622,0.8700240891037061,0,1,False
623,0.8813060086608074,0,0,False
624,0.9161200684417287,1,1,False
625,0.6466237328667462,1,0,False
626,0.8058873333027886,0,1,False
627,0.6948814940852258,0,0,False
628,0.779182645516897,0,1,False
629,0.7268495724133546,0,1,False
630,0.7193294207531091,1,1,False
631,0.8254467055477908,0,1,False
632,0.967129980105134,0,1,False
633,0.6918708856264102,1,1,False
634,0.6702515627543466,1,0,False
635,0.9077354001034544,0,1,False
636,0.7863122670658148,0,1,False
637,0.7662052687620039,0,1,False
638,0.4566638137320752,1,0,False
639,0.7928705162235749,0,1,False
640,0.8521503257395259,1,1,False
641,0.9051574490830361,0,1,False
642,0.9009491400757229,0,0,False
643,0.9524174588769123,0,1,False
644,0.8831262357403566,0,1,False
645,0.5250887298737031,1,0,False
646,0.8085515045665104,0,1,False
647,0.8031825832831144,0,1,False
648,0.5865359393411378,0,0,False
649,0.7863439886080226,1,0,False
650,0.700910045884593,0,1,False
651,0.8779669963314687,0,1,False
652,0.8320741437923276,0,1,False
653,0.7895523331902905,1,1,False
654,0.7343416159674205,0,0,False
655,0.7718944820424377,0,1,False
656,0.7628801263702104,1,1,False
657,0.9052431204634286,1,1,False
658,0.8976612169146843,0,1,False
659,0.6147734015377164,1,1,False
660,0.7986683607825497,0,0,False
661,0.9168860997878067,0,1,False
662,0.33516469516478536,0,1,False
663,0.45205746584996986,1,0,False
664,0.5976658465924126,0,1,False
665,0.7557316346884223,0,1,False
666,0.7604081644268719,0,0,False
667,0.6768192518597825,1,1,False
668,0.9052772601973292,1,1,False
669,0.7074903544419672,0,1,False
670,0.47205837515405796,0,0,False
671,0.6188964308921224,0,1,False
672,0.5389919858407838,0,1,False
673,0.8953376676694607,0,1,False
674,0.7326710272147962,1,0,False
675,0.5141673074445507,0,0,False
676,0.8545202297848361,0,1,False
677,0.45772362556552426,1,0,False
678,0.5342028289589051,0,0,False
679,0.7707156635570032,1,0,False
680,0.47559437458239706,0,0,False
681,0.7606805828598594,1,1,False
682,0.7949867397573787,1,1,False
683,0.8280091713310631,0,1,False
684,0.8335063371248679,0,1,False
685,0.762018780865171,0,0,False
686,0.6215696490861257,1,0,False
687,0.6292724425161641,0,1,False
688,0.6306491528126668,0,1,False
689,0.822700849474412,0,1,False
690,0.5237847148362966,0,1,False
691,0.8827438721625184,0,1,False
692,0.825862665512907,0,0,False
693,0.5852400705617414,0,0,False
694,0.8280091713310631,0,1,False
695,0.6662850303305676,0,1,False
696,0.48104917807708236,0,0,False
697,0.9134637983555675,1,1,False
698,0.6612550122838374,0,1,False
699,0.6356408069530284,1,0,False
700,0.8165747291218279,0,1,False
701,0.6941720939900277,0,0,False
702,0.6802636080064547,0,0,False
703,0.8195033247653446,1,1,False
704,0.5146161719294199,1,1,False
705,0.9288051665543167,0,1,False
706,0.6495683537326463,0,1,False
707,0.8257890750601315,0,1,False
708,0.8516395423650718,0,1,False
709,0.8602904900636085,1,1,False
710,0.4269362713544807,0,1,False
711,0.7179898091218498,0,1,False
712,0.7231656363286229,0,1,False
713,0.5127103635585434,0,1,False
714,0.7471333938947172,0,1,False
715,0.798019722079922,1,1,False
716,0.7645611186430415,1,0,False
717,0.6913620874223088,0,1,False
718,0.5990186362756477,0,0,False
719,0.7928705162235749,0,1,False
720,0.3550377513320701,0,1,False
721,0.6905325027002128,0,1,False
722,0.8711094914302897,0,1,False
723,0.8120490279705315,0,1,False
724,0.7246147079396659,0,1,False
725,0.6119869819629914,1,1,False
726,0.9856128055768417,1,1,False
727,0.750761192119225,1,1,False
728,0.8696377576356181,0,0,False
729,0.7397440439808763,0,1,False
730,0.852869681760833,0,1,False
731,0.7928232097244847,0,1,False
732,0.8792469338932445,0,1,False
733,0.46804116341735824,0,1,False
734,0.837523036167668,1,1,False
735,0.7899818416130139,1,1,False
736,0.7839866157900671,1,1,False
737,0.7717620951267676,1,1,False
738,0.4923569327556937,0,0,False
739,0.7657956485110832,1,0,False
740,0.8017702348589316,0,1,False
741,0.8110148820430144,0,0,False
742,0.7831944953433196,0,0,False
743,0.7396738027986581,1,1,False
744,0.6718075491230722,1,0,False
745,0.613745137598541,0,1,False
746,0.6773563600876493,0,0,False
747,0.5337363945795837,0,0,False
748,0.7195741796315671,1,1,False
749,0.3186079794586358,0,0,False
750,0.821817131927019,0,1,False
751,0.8157498998915441,0,1,False
752,0.8019571784895434,0,1,False
753,0.7236650807453744,1,0,False
754,0.7802964595373144,0,1,False
755,0.9689311267922669,0,1,False
756,0.6347661412414302,1,1,False
757,0.4774051950797244,0,0,False
758,0.7502694645494523,1,0,False
759,0.28497212977426317,0,0,False
760,0.836391424488312,0,1,False
761,0.8285957790532957,0,1,False
762,0.7159225666297895,0,1,False
763,0.9335812440109805,0,1,False
764,0.7093364596766037,1,1,False
765,0.7002421190166543,1,1,False
766,0.6802760299248076,0,0,False
767,0.6707423911179291,0,0,False
768,0.8006456110310997,0,0,False
769,0.5256956255990097,0,1,False
770,0.8464870541753853,1,1,False
771,0.9233532967243381,1,1,False
772,0.6994400769030454,0,1,False
773,0.9382543148086563,0,1,False
774,0.5788909680226352,0,0,False
775,0.4595796690609939,0,1,False
776,0.8644435874570373,0,1,False
777,0.6993094788864679,0,1,False
778,0.4973049524445317,0,1,False
779,0.8176442139108246,0,0,False
780,0.5753752092826222,0,1,False
781,0.5584662722032869,1,1,False
782,0.8578690234239148,0,0,False
783,0.7384667986918129,0,1,False
784,0.8722607777231955,0,1,False
785,0.7399002217558555,0,1,False
786,0.5015738750867512,1,0,False
787,0.5141673074445507,0,0,False
788,0.8362729833736655,1,1,False
789,0.8144050056314401,1,1,False
790,0.9034103006149645,1,1,False
791,0.7470036256654289,0,1,False
792,0.7882440260828605,0,0,False
793,0.4022339059440218,0,0,False
794,0.9046516568622339,0,0,False
795,0.9217173511991161,0,1,False
796,0.6466237328667462,1,1,False
797,0.48763638041210183,0,1,False
798,0.8436163587170209,1,1,False
799,0.3900173781489739,0,1,False
800,0.8348248290450524,0,1,False
801,0.8722607777231955,0,1,False
802,0.6735962445768251,0,1,False
803,0.6344300823140364,0,1,False
804,0.8357623593518239,0,1,False
805,0.90591513973339,1,1,False
806,0.5852247161416169,0,1,False
807,0.8568545758263495,0,1,False
808,0.5304463330949618,0,0,False
809,0.5702534784474853,0,1,False
