iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
19,0.26980075,5.929920373999999,1405,0.5425946158413351,0.6419297242657014,-0.022748791348432107,-0.01733388576102246,0.019590239873413018,-7.5420475,-7.5641,-7.6468287,false,,0.590063413157452,0.629751814100685,0.3001481378245716,0.7315011162025065,0.9931098190472221,0.03226417864592572,0.04057666221042076
20,0.270379667,6.200300040999999,1405,0.5425143069600412,0.6431370627853668,-0.022563870444143763,-0.01727699235969471,0.01969462614726858,-7.5417457,-7.563649,-7.646554,false,,0.5901267909224879,0.6287326050987594,0.3001481534226971,0.7310215443748475,0.9919001368435993,0.03419340672184069,0.045828226599510566
21,0.27042175,6.470721790999999,1405,0.5424250624036754,0.644114748955618,-0.022347197967624854,-0.017170539633240556,0.01986141738199998,-7.541413,-7.5631685,-7.6462226,false,,0.5902042714423736,0.6276173494215074,0.30014812114956546,0.7307808509153157,0.9905032542445354,0.03587021042007211,0.0516631131119428
22,0.269797292,6.740519082999999,1405,0.5423248037092632,0.6449202655359021,-0.02208435023488209,-0.01700116003058083,0.020101025296118236,-7.5410447,-7.562647,-7.645832,false,,0.5902966198840565,0.6264086479827129,0.30014815354180163,0.7307235549546313,0.988893887414159,0.037334928210394296,0.058129534682695536
23,0.269336625,7.009855707999999,1405,0.542211352301029,0.6456142845441479,-0.021767384539914447,-0.016762406877783742,0.020417606643605812,-7.5406327,-7.562082,-7.645373,false,,0.590403911737479,0.625105463742982,0.30014813133077517,0.7308109555865563,0.9870454650316506,0.0386269390216631,0.06527311569978736
24,0.269286416,7.279142123999999,1405,0.5420824018125227,0.6462431364661068,-0.021393108259161853,-0.01645266924579647,0.020810667767243163,-7.5401726,-7.561463,-7.644842,false,,0.5905255657400782,0.6237044629053112,0.300148115456518,0.7310160919817749,0.9849314213137274,0.03978218655393372,0.07313490842631712
25,0.278265541,7.557407664999999,1405,0.5419358514116017,0.6468502646551554,-0.020961382652525118,-0.016073278646734024,0.02127682258040886,-7.539662,-7.5607905,-7.6442304,false,,0.5906605798923131,0.6222008073751246,0.3001481273603954,0.7313203179152462,0.9825270321726026,0.04083237108895324,0.08174896292755228
26,0.270025375,7.827433039999999,1405,0.5417698130495389,0.6474776546225498,-0.020472868072171968,-0.015625963567808654,0.021811720212176477,-7.5390983,-7.560063,-7.643535,false,,0.590807713442424,0.6205888253917704,0.3001481392861971,0.7317108550964406,0.9798116714784129,0.04180476672163279,0.09113874330283961
27,0.279520292,8.106953332,1405,0.5415830657692856,0.6481639974225607,-0.019929460527126075,-0.015113662529736893,0.022409824236692577,-7.53848,-7.5592785,-7.6427517,false,,0.5909652811649705,0.6188622088600371,0.3001481587749291,0.7321789398226854,0.9767714331655981,0.04272262518615614,0.10131260133607227
28,0.269738167,8.376691499,1405,0.5413752338493074,0.6489507462151524,-0.019332870075740027,-0.014538730437439251,0.023065589316773494,-7.5378084,-7.5584426,-7.641882,false,,0.5911312124842176,0.6170147698683518,0.30014815334771094,0.7327187380390204,0.9734015759700588,0.043605609301175234,0.11225844491889536
29,0.270195333,8.646886832,1405,0.5411469862427661,0.6498729932635651,-0.018685331121964577,-0.01390415706109771,0.023773212046822145,-7.537089,-7.557558,-7.640932,false,,0.591302985421032,0.6150414500892365,0.3001481163639259,0.733326423884241,0.9697086508460375,0.04447035786103353,0.12393810272971603
30,0.269845166,8.916731998,1405,0.5409002020589004,0.6509661623678061,-0.017990404785461545,-0.01321400851736132,0.024525753684623175,-7.5363293,-7.5566335,-7.639905,false,,0.5914776195531474,0.612939644792216,0.30014812735295093,0.7339994888992724,0.965712039790217,0.04533089061937635,0.13628248472536394
31,0.26987025,9.186602248,1405,0.5406380059705403,0.6522636578375962,-0.017253025196436234,-0.012473974987655456,0.025315493333560868,-7.5355372,-7.555679,-7.638813,false,,0.5916517067638953,0.6107108229886519,0.3001481461829667,0.7347357207420754,0.9614448050170267,0.046198752570046714,0.14918808474435738
32,0.269605875,9.456208123,1405,0.5403646420536482,0.6537930271556759,-0.01647982982419327,-0.011691228448012514,0.026133780218695835,-7.534727,-7.5547056,-7.637671,false,,0.5918216190410661,0.608361700910623,0.30014811199563884,0.7355328548507388,0.9569541093269033,0.04708316705649065,0.16251667689898558
33,0.269835334,9.726043457,1405,0.5400854228897877,0.6555803222727454,-0.015680151035246337,-0.010875963860448534,0.02697013757379274,-7.5339136,-7.5537243,-7.6364985,false,,0.591983619579583,0.6059049788431057,0.3001481473042839,0.7363873857648718,0.9523008668401394,0.047991011127127337,0.1760984074086058
34,0.279178167,10.005221623999999,1405,0.5398064226930565,0.6576382458781426,-0.014864739268215965,-0.010039916235434099,0.02781379123612926,-7.5331125,-7.552754,-7.6353164,false,,0.5921344295032321,0.6033593658154404,0.3001481403133923,0.737294876033335,0.9475581460954775,0.04892664805683096,0.18973929506092152
35,0.269864,10.275085623999999,1405,0.539534062911093,0.659974834439606,-0.014045333953983885,-0.009196095518070768,0.028653922151999023,-7.5323405,-7.5518055,-7.634147,false,,0.5922712727798758,0.6007487376153348,0.30014812061542495,0.7382487759881575,0.9428081310182509,0.04989188124511164,0.20323242687101367
36,0.270167,10.545252624,1405,0.539274533566221,0.6625793679244598,-0.013233857082319833,-0.008358116552262818,0.0294803317110518,-7.531614,-7.550896,-7.633017,false,,0.5923922743067899,0.5981006862683274,0.3001481283534553,0.7392410024207033,0.938137225609193,0.05088596408205175,0.21637227828458938
37,0.270324125,10.815576749,1405,0.5390332985606912,0.665425110989162,-0.012441450817114785,-0.007539250815615239,0.03028414689765313,-7.5309434,-7.5500345,-7.6319413,false,,0.5924964411683351,0.5954444188395192,0.3001480994327217,0.7402620754025597,0.9336298424839307,0.05190573466126272,0.22896985857986676
38,0.269959875,11.085536624,1405,0.5388144665116454,0.6684768538893561,-0.011677655819390287,-0.0067510146205453925,0.031058292905273177,-7.530338,-7.549232,-7.6309404,false,,0.5925837175958979,0.5928087794522067,0.300148137284433,0.741301376187539,0.9293617901990685,0.0529459344175123,0.2408666963882573
39,0.269802666,11.35533929,1405,0.5386206113940465,0.6716872984058896,-0.010949997245127352,-0.006003005751261226,0.031797514703037044,-7.5298033,-7.548489,-7.6300244,false,,0.5926550612847349,0.5902203701013078,0.30014813063114837,0.7423480791548652,0.9253944969843605,0.053999728588118585,0.25194488997493286
40,0.2697005,11.62503979,1405,0.5384525731096845,0.6750031028931437,-0.010263598867252144,-0.005301723285198845,0.03249854246894002,-7.529338,-7.5478067,-7.6291986,false,,0.5927119266796497,0.5877020604750551,0.30014813638431287,0.7433912733012722,0.9217708835786964,0.055059195832042954,0.2621316503709396
41,0.281119167,11.906158957,1405,0.5383097669902197,0.6783689617361702,-0.009620944143570287,-0.004650416699684801,0.03316022105301042,-7.5289392,-7.5471826,-7.628463,false,,0.5927561175419764,0.5852720649024219,0.3001481178926101,0.7444212109534103,0.9185139446015599,0.05611593764682784,0.27139827057373345
42,0.269929208,12.176088165000001,1405,0.538190481504546,0.6817353942842381,-0.009023578570591995,-0.004050719990636553,0.03378165191836224,-7.5286026,-7.5466123,-7.6278133,false,,0.5927895686127362,0.582943903140766,0.3001481492602375,0.7454290206396035,0.9156279189196229,0.057161692554454704,0.2797545590140886
43,0.26997175,12.446059915000001,1405,0.5380922926130537,0.6850540702343503,-0.008470577478840724,-0.0035011367722446174,0.034364074017560475,-7.52832,-7.5460944,-7.627246,false,,0.5928142527486443,0.5807265230738515,0.3001480950898978,0.7464075362520183,0.9131014036424353,0.05818874633805452,0.2872403203773482
44,0.269676291,12.715736206,1405,0.5380124807404617,0.6882883353140565,-0.007960449638448552,-0.002999312781884811,0.0349087582828449,-7.5280833,-7.545618,-7.6267514,false,,0.592831814173153,0.5786248615081195,0.3001481324792763,0.7473510309803748,0.910911453084123,0.05919031916522069,0.2939156071145738
45,0.270272708,12.986008914000001,1405,0.5379483116317916,0.6914099483528743,-0.007491071504020952,-0.0025419968782600666,0.035417462661901156,-7.527887,-7.545185,-7.626321,false,,0.5928438140990853,0.5766406388583012,0.3001481307570443,0.7482554864832797,0.9090279774840705,0.06016073037574226,0.29985200750581026
46,0.269868708,13.255877622000002,1405,0.5378972066045171,0.6943953063504896,-0.00705930566594426,-0.0021249127468070395,0.03589275320795504,-7.527724,-7.544791,-7.6259484,false,,0.5928515249025824,0.5747730475314506,0.300148126697579,0.7491180644125343,0.9074175365616216,0.06109552587968676,0.3051253707639006
47,0.270084542,13.525962164000001,1405,0.5378568998125479,0.6972286566663436,-0.006662566030405048,-0.00174435492578906,0.03633661061334226,-7.527588,-7.544432,-7.6256247,false,,0.5928559133826579,0.5730193112235717,0.30014813145035835,0.7499372826737688,0.9060462121406511,0.06199139413285555,0.30981044195523016
48,0.2788935,13.804855664000002,1405,0.537825408798977,0.6999029209579241,-0.006297457650707994,-0.0013960484495549874,0.03675164589149815,-7.527474,-7.544103,-7.625342,false,,0.5928578500701496,0.5713754736949779,0.30014814430835945,0.7507127212707383,0.9048816376979617,0.06284614446495614,0.3139776115711324
49,0.26977375,14.074629414000002,1405,0.5378010681833814,0.702411209722071,-0.005961180534546084,-0.001076438063425167,0.03714004337981125,-7.5273795,-7.543806,-7.6250963,false,,0.5928578972732356,0.5698365692005105,0.30014811951293796,0.7514446486271072,0.9038941139756437,0.06365852612978458,0.31769102443083774
50,0.279344042,14.353973456000002,1405,0.5377824952248548,0.704754393649799,-0.005650763804244674,-0.000781917781703223,0.037504094707838886,-7.5273,-7.5435343,-7.6248827,false,,0.5928565508594709,0.568397248591578,0.30014812257210466,0.7521339182905135,0.9030573190408006,0.06442812602242953,0.32100779061668816
51,0.269879791,14.623853247000001,1405,0.5377685420851886,0.706936879320665,-0.005363964682860267,-0.0005099705864483051,0.03784540447893703,-7.5272326,-7.5432863,-7.624694,false,,0.5928541525013362,0.5670518630497355,0.3001481377328944,0.7527819733676795,0.9023482544143211,0.06515515793388857,0.3239779919595724
52,0.269919458,14.893772705000002,1405,0.5377582965980775,0.7089647284907191,-0.005098290272144368,-0.00025785767138919446,0.03816604100635623,-7.527177,-7.5430617,-7.624529,false,,0.5928510771774274,0.5657948854468903,0.30014812173464955,0.7533903267585698,0.9017472380241128,0.06584038396376209,0.3266452080256147
53,0.270090958,15.163863663000003,1405,0.5377509829919523,0.7108451012263761,-0.004851531876255422,-2.3243328464261914e-5,0.038467604337636296,-7.527128,-7.5428576,-7.624384,false,,0.5928474596671962,0.5646206397252099,0.30014810873885067,0.7539609082950824,0.9012374299485878,0.06648493521946311,0.32904706668675276
54,0.269589542,15.433453205000003,1405,0.5377459878018931,0.7125869578767605,-0.004622145755636131,0.0001954305752314145,0.03875130879910782,-7.527087,-7.542671,-7.624255,false,,0.5928434984721637,0.5635238148220797,0.3001481455542322,0.754495649987219,0.900804704240002,0.06709024418600358,0.33121588178705735
55,0.27081125,15.704264455000002,1405,0.5377428210068239,0.7142005356834046,-0.004408114999821078,0.0004001463554860196,0.03901872131183137,-7.527052,-7.542503,-7.624142,false,,0.5928392944750958,0.5624992509378532,0.3001481277405639,0.7549966202122017,0.9004370659752794,0.06765792382912238,0.3331794129503355
56,0.26987375,15.974138205000003,1405,0.537741102232917,0.7156962749237985,-0.004208705145583691,0.0005916157083515339,0.03927041936346609,-7.5270224,-7.542351,-7.6240416,false,,0.5928349830978145,0.5615421573302983,0.30014815875477474,0.7554657230699489,0.9001244820954611,0.06818972746519623,0.3349616897502841
57,0.279152,16.253290205000003,1405,0.5377404849685548,0.7170825024850217,-0.004022005545671226,0.0007715672560346665,0.03950795961027265,-7.526996,-7.54221,-7.6239514,false,,0.5928306012515766,0.5606479099666537,0.3001481107633416,0.7559049108672642,0.899858528837356,0.06868743010829384,0.33658323311085697
58,0.2702925,16.523582705000003,1405,0.5377407267596009,0.7183692180261468,-0.003847259709287121,0.0009406592986995754,0.03973197612525392,-7.5269737,-7.542085,-7.6238704,false,,0.5928261833709161,0.5598122521191236,0.30014814122613687,0.7563160452407535,0.8996321009410487,0.06915286326511709,0.3380618660435179
59,0.269850709,16.793433414000003,1405,0.5377416144899979,0.7195642406383078,-0.003683504881979771,0.0010998101200427879,0.039943286435459635,-7.526954,-7.5419693,-7.623801,false,,0.5928217975201556,0.5590312071541091,0.30014813830014336,0.7567009663051044,0.8994392136383406,0.06958784374433649,0.3394129889486303
60,0.269738,17.063171414000003,1405,0.537742994106823,0.7206764790313732,-0.0035298075980173538,0.0012497109983443666,0.04014270739148329,-7.5269365,-7.541865,-7.623737,false,,0.5928175091479637,0.5583010893364597,0.3001481317387257,0.7570613548767077,0.8992748731360815,0.06999415191608488,0.3406500350764909
61,0.269957625,17.333129039000003,1405,0.5377447252845998,0.7217123686966387,-0.003385475004214933,0.0013910829738384978,0.04033089202551687,-7.526922,-7.54177,-7.6236787,false,,0.5928133336128477,0.5576184277941709,0.3001481297213433,0.7573988491140071,0.8991348718683396,0.07037345562304823,0.3417846525613681
62,0.269914041,17.603043080000003,1405,0.5377467243152794,0.7226770993594633,-0.0032498415175785667,0.0015244104925913327,0.040508451473712626,-7.526909,-7.5416827,-7.6236258,false,,0.5928092263314247,0.5569799877778133,0.30014812622880727,0.7577149216265803,0.8990155592643961,0.07072745901911955,0.34282698045671967
63,0.269847042,17.872890122,1405,0.537748881746325,0.7235788891286882,-0.0031222631245397814,0.0016502061428331771,0.0406760401548113,-7.526897,-7.541604,-7.6235795,false,,0.5928052399238504,0.556382867761813,0.3001481405269136,0.7580109985138004,0.8989138447262469,0.07105772622889438,0.34378604408155244
64,0.279062958,18.151953080000002,1405,0.5377511673959153,0.7244190617733312,-0.0030023016440152706,0.0017689110480004766,0.04083412799884345,-7.5268865,-7.541531,-7.6235375,false,,0.592801416519454,0.5558242704110139,0.30014812465251417,0.7582883801098529,0.8988273021364387,0.0713657520888819,0.344669703977003
65,0.269654208,18.421607288,1405,0.5377535053783957,0.7252061935216383,-0.00288930915314789,0.00188111164589011,0.040983334042493214,-7.526878,-7.541465,-7.623499,false,,0.5927976610088526,0.555301612510744,0.30014811712466194,0.7585482686808586,0.8987535541046398,0.07165297436422477,0.3454849152228776
66,0.269816708,18.691423996,1405,0.5377558829890345,0.7259409425273544,-0.002783046067705741,0.001986917470607308,0.04112394939765407,-7.5268703,-7.5414042,-7.623463,false,,0.5927941289881256,0.554812598884076,0.30014813597433626,0.7587919083883686,0.8986908688698916,0.07192075074360536,0.3462379759565546
67,0.269659833,18.961083829,1405,0.5377582415786835,0.7266284550012055,-0.0026828379165884098,0.002086952751068072,0.04125675766087378,-7.5268626,-7.5413494,-7.6234326,false,,0.5927907439829024,0.5543549672869204,0.30014814793008016,0.7590202505100622,0.8986376104653568,0.07217032245574131,0.3469343435404768
68,0.270083417,19.231167246,1405,0.5377605624376778,0.7272720218871773,-0.0025888208120437017,0.002181065987035491,0.0413815910968689,-7.5268564,-7.541298,-7.6234026,false,,0.5927874139684737,0.5539265686553148,0.30014814650420896,0.7592342878775834,0.898592374788169,0.0724029233471752,0.34757884598283706
69,0.269690708,19.500857953999997,1405,0.5377628454307098,0.727874039445164,-0.0024999838712344014,0.0022702284420909047,0.04149963493849829,-7.52685,-7.5412507,-7.623376,false,,0.5927843312587556,0.5535256594148832,0.30014810630062155,0.7594351180483466,0.898554050112519,0.0726196805346119,0.34817600619713474
70,0.270221792,19.771079745999998,1405,0.5377650726880774,0.7284376234123855,-0.0024164365939136623,0.0023542997900366514,0.041610775267764355,-7.526845,-7.5412083,-7.623353,false,,0.5927813292964246,0.553150321508195,0.3001481048170602,0.7596233586956123,0.8985216200519984,0.072821651841652,0.34872970962136146
71,0.27892525,20.050004996,1405,0.5377672191914938,0.7289656824047238,-0.002337820835472626,0.0024335269292392603,0.04171537576924178,-7.526841,-7.541169,-7.62333,false,,0.5927784898571409,0.5527989802592153,0.30014812396285373,0.7597999828448698,0.8984942481584361,0.07300982680114056,0.3492434991013445
72,0.269529917,20.319534913,1405,0.5377692977051602,0.7294594835703567,-0.0022636793795365318,0.002508457196475744,0.04181407459603814,-7.5268364,-7.5411315,-7.6233106,false,,0.5927757740039614,0.552470024684509,0.3001481463382989,0.7599655800169239,0.898471154929075,0.0731851234754159,0.34972072724873865
73,0.270053958,20.589588870999997,1405,0.537771287592494,0.7299237322178743,-0.0021939426503152504,0.0025790523130965193,0.0419069840589823,-7.5268326,-7.5410976,-7.62329,false,,0.5927731904501902,0.5521620289835649,0.3001481539048677,0.7601210009567574,0.8984517410715297,0.0733484464704764,0.3501641621627571
74,0.269959958,20.859548828999998,1405,0.5377732108789175,0.7303577815847883,-0.002128181194237966,0.0026457707757255866,0.041994565304619313,-7.52683,-7.541068,-7.623274,false,,0.5927707720063696,0.5518736909575457,0.3001481360702657,0.7602667876484619,0.898435508051306,0.07350058658123969,0.3505764824052604
75,0.26999075,21.129539579,1405,0.537775031851988,0.7307650950591658,-0.0020664007185173805,0.0027085280699693515,0.04207687830555873,-7.526827,-7.541039,-7.6232586,false,,0.5927684023771234,0.5516036615065205,0.3001481483280979,0.7604035225416318,0.8984218935687079,0.07364231768803443,0.35096006285995107
76,0.269470542,21.399010121,1405,0.5377767813072749,0.7311451728924926,-0.0020081702230102527,0.002767781427513216,0.0421544484008638,-7.526824,-7.541013,-7.6232443,false,,0.5927662277110214,0.5513508844070201,0.30014811645418976,0.7605318619382003,0.8984106090121413,0.07377437917654778,0.3513171012183976
77,0.269824459,21.66883458,1405,0.5377784457658596,0.7315023608416305,-0.0019532541829678784,0.0028237674664273182,0.042227551933802454,-7.526822,-7.540988,-7.6232314,false,,0.5927641176044012,0.5511141507700217,0.30014814246939747,0.7606521864639215,0.898401261409357,0.07389739335531652,0.3516496206686729
78,0.279348375,21.948182955,1405,0.5377800196049957,0.731836375620458,-0.0019017771164951958,0.0028763297250037345,0.042296148022591185,-7.52682,-7.540965,-7.623218,false,,0.5927621527534197,0.5508924756985304,0.300148150312327,0.7607651645921174,0.8983935644025937,0.07401202002634677,0.35195946959187113
79,0.269702542,22.217885497,1405,0.5377815252249605,0.7321498874752975,-0.001853312923153383,0.0029258848053308473,0.04236071103699879,-7.5268173,-7.540944,-7.623207,false,,0.5927602693982038,0.55068484889501,0.3001481489762652,0.760871172598329,0.8983872804016787,0.07411882201797321,0.35224826191139447
80,0.269869625,22.487755122,1405,0.5377829492108371,0.7324431903848455,-0.0018076484801939907,0.0029726497082460668,0.04242148963126058,-7.526816,-7.5409245,-7.623196,false,,0.5927585249237955,0.5504904675034054,0.3001481142349787,0.7609706288602249,0.8983821870165039,0.07421834096375539,0.3525175452425337
81,0.271229458,22.75898458,1405,0.5377842954993786,0.7327188740653762,-0.0017647554077300232,0.003016598143796956,0.042478626422738364,-7.5268145,-7.540907,-7.6231856,false,,0.5927568588148266,0.5503084664038536,0.30014813023340386,0.7610639289244149,0.8983780436711543,0.07431109733286029,0.3527687123290143
82,0.269946,23.02893058,1405,0.5377855697625882,0.732976064485691,-0.0017242040757802224,0.0030582481783082427,0.04253253004281621,-7.526812,-7.540889,-7.6231775,false,,0.5927553026727633,0.5501380006129386,0.30014812131969393,0.7611514196915149,0.8983748141287989,0.07439753783150514,0.3530031082249891
83,0.269879083,23.298809663,1405,0.5377867811011015,0.7332172521875733,-0.0016863849771242556,0.003097102124295592,0.0425828828420477,-7.526811,-7.540874,-7.623169,false,,0.5927537642241574,0.549978322069349,0.30014813433598,0.7612335036164531,0.8983722767927338,0.074478121573098,0.35322176716035114
84,0.269886167,23.56869583,1405,0.5377879167953755,0.7334431602162267,-0.0016506213963080052,0.0031338807500560506,0.04263041026018766,-7.526809,-7.5408583,-7.6231623,false,,0.5927523718988847,0.5498288498823035,0.30014815102197767,0.7613106038910722,0.8983703112089195,0.07455325208242501,0.3534259543140811
85,0.279145125,23.847840955,1405,0.537788989249627,0.7336552862032214,-0.0016170006931641723,0.0031685098061386974,0.04267513236160314,-7.5268083,-7.5408454,-7.623153,false,,0.5927510362068148,0.5496888123874091,0.300148120532754,0.7613828483733595,0.8983688761272083,0.07462327542995909,0.35361665566964384
86,0.269711083,24.117552038,1405,0.5377900026578797,0.7338547416961866,-0.0015855822141692677,0.0032009069371733423,0.04271693112807007,-7.5268073,-7.5408335,-7.6231475,false,,0.5927497678700404,0.5495576887847144,0.3001481319234317,0.7614506492529475,0.8983678477107963,0.07468859795989571,0.35379471849746574
87,0.269814042,24.38736608,1405,0.5377909571647254,0.7340405400108716,-0.0015558221138202155,0.0032316269953688304,0.0427564513711336,-7.5268064,-7.5408216,-7.6231413,false,,0.5927486315021564,0.5494349524066834,0.30014811243757544,0.7615142073600337,0.8983671893122562,0.07474950729704115,0.3539611203416387
88,0.269999125,24.657365204999998,1405,0.537791857519962,0.7342140360452213,-0.0015280513233080217,0.0032603103460443483,0.04279334828148884,-7.5268054,-7.54081,-7.6231356,false,,0.5927475044686091,0.5493199417486113,0.30014813016332575,0.7615738513484102,0.8983668046063273,0.07480634320016728,0.35411656599035807
89,0.270852417,24.928217622,1405,0.5377927053724908,0.7343778923369468,-0.0015017455481742825,0.0032874775832778536,0.04282826292525477,-7.5268044,-7.5407996,-7.6231294,false,,0.5927464418168145,0.5492122514285834,0.30014812907814203,0.761629821935523,0.8983666041105539,0.07485935493426252,0.3542618413439442
90,0.269901458,25.198119079999998,1405,0.537793507381405,0.7345312050376511,-0.0014772848820272522,0.003312800406274241,0.04286076845993292,-7.5268035,-7.54079,-7.6231246,false,,0.592745473922944,0.5491113807016927,0.30014813015851094,0.7616822372896046,0.8983666410114522,0.0749088034193875,0.3543977633476191
