S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,1,0.9979267120361328,1.0,,,,,,,,
0,1,0.09027411043643951,0.9999999403953552,,,,,,,,
0,1,0.998577892780304,0.9999999403953552,,,,,,,,
0,1,0.9340911507606506,1.0,,,,,,,,
1,1,0.8965480923652649,0.9999996423721313,,,,,,,,
0,1,0.9832285642623901,1.0,,,,,,,,
0,1,0.982887327671051,0.9999998211860657,,,,,,,,
0,1,0.9598148465156555,0.9999992847442627,,,,,,,,
1,0,0.03995436057448387,0.0,,,,,,,,
1,1,0.9930130839347839,0.9999996423721313,,,,,,,,
1,1,0.9666734337806702,0.9999996423721313,,,,,,,,
0,0,0.7032194137573242,0.0,,,,,,,,
1,1,0.9549540877342224,0.9999998807907104,,,,,,,,
1,0,0.06511838734149933,0.0,,,,,,,,
0,1,0.9952351450920105,0.9999998807907104,,,,,,,,
0,0,0.693414568901062,0.0,,,,,,,,
1,0,0.0048357113264501095,0.0,,,,,,,,
0,1,0.9805907011032104,0.9999997615814209,,,,,,,,
0,1,0.7959595918655396,0.9999997615814209,,,,,,,,
0,1,0.9848370552062988,0.9999998807907104,,,,,,,,
0,0,0.051753219217061996,0.0,,,,,,,,
0,0,0.22354331612586975,0.0,,,,,,,,
0,0,0.9045987129211426,0.0,,,,,,,,
0,1,0.9570334553718567,0.9999995231628418,,,,,,,,
0,0,0.12597909569740295,0.0,,,,,,,,
1,0,0.0023936042562127113,0.0,,,,,,,,
0,1,0.0039706905372440815,1.0,,,,,,,,
0,0,0.9248865246772766,0.0,,,,,,,,
1,1,0.9501693844795227,0.9999996423721313,,,,,,,,
0,0,0.008071321994066238,0.0,,,,,,,,
0,0,0.3478679656982422,0.0,,,,,,,,
0,0,0.12339454889297485,0.0,,,,,,,,
1,1,0.9927716255187988,0.9999998211860657,,,,,,,,
1,0,0.0012052394449710846,0.0,,,,,,,,
0,1,0.07055823504924774,0.9999996423721313,,,,,,,,
0,0,0.24694859981536865,0.0,,,,,,,,
0,1,0.8970610499382019,0.9999999403953552,,,,,,,,
0,1,0.9637386798858643,0.9999993443489075,,,,,,,,
0,1,0.39309585094451904,1.0,,,,,,,,
0,0,0.4000462293624878,0.0,,,,,,,,
0,1,0.9946402311325073,0.9999998807907104,,,,,,,,
0,1,0.06938375532627106,1.0,,,,,,,,
0,1,0.9412068128585815,1.0,,,,,,,,
0,1,0.2505904734134674,1.0,,,,,,,,
0,1,0.9938172101974487,0.9999998211860657,,,,,,,,
1,1,0.9904264211654663,0.9999995231628418,,,,,,,,
0,0,0.3508843183517456,0.0,,,,,,,,
1,1,0.9991125464439392,0.9999997615814209,,,,,,,,
0,1,0.8736904859542847,1.0,,,,,,,,
0,1,0.8056585788726807,0.9999998807907104,,,,,,,,
1,1,0.9944289326667786,0.9999997019767761,,,,,,,,
0,1,0.9219680428504944,0.9999999403953552,,,,,,,,
1,1,0.5098434090614319,0.9999998807907104,,,,,,,,
0,1,0.9028792977333069,0.9999995827674866,,,,,,,,
0,0,0.0020188160706311464,0.0,,,,,,,,
0,0,0.8273221254348755,0.0,,,,,,,,
0,1,0.5840238928794861,0.9999995231628418,,,,,,,,
0,0,0.2860594391822815,0.0,,,,,,,,
0,1,0.1346648633480072,1.0,,,,,,,,
0,1,0.9189571142196655,1.0,,,,,,,,
0,1,0.9954525232315063,0.9999993443489075,,,,,,,,
0,0,0.4382098913192749,0.0,,,,,,,,
0,0,0.29554665088653564,0.0,,,,,,,,
0,0,0.006568199023604393,0.0,,,,,,,,
1,1,0.9939093589782715,0.9999998211860657,,,,,,,,
0,1,0.9848999977111816,0.9999994039535522,,,,,,,,
1,0,0.16290679574012756,0.0,,,,,,,,
0,1,0.9891839027404785,0.999999463558197,,,,,,,,
1,1,0.9602645635604858,1.0,,,,,,,,
1,1,0.9997482895851135,1.0,,,,,,,,
0,1,0.933770477771759,1.0,,,,,,,,
0,1,0.9879748225212097,0.9999999403953552,,,,,,,,
0,1,0.9445936679840088,0.9999998807907104,,,,,,,,
1,0,0.016469217836856842,0.0,,,,,,,,
1,1,0.9996462464332581,1.0,,,,,,,,
1,1,0.9735084176063538,0.9999998211860657,,,,,,,,
0,1,0.9512943625450134,0.9999996423721313,,,,,,,,
0,1,0.8722152709960938,1.0,,,,,,,,
0,1,0.9953575730323792,0.9999998807907104,,,,,,,,
0,0,0.21514666080474854,0.0,,,,,,,,
1,1,0.9088767766952515,0.9999997019767761,,,,,,,,
1,1,0.9989000558853149,0.9999995827674866,,,,,,,,
0,1,0.9871215224266052,0.9999999403953552,,,,,,,,
1,1,0.9818298816680908,0.9999997615814209,,,,,,,,
0,1,0.025856640189886093,0.9999999403953552,,,,,,,,
0,0,0.5793435573577881,0.0,,,,,,,,
0,1,0.8869592547416687,1.0,,,,,,,,
1,1,0.9778910875320435,0.9999995827674866,,,,,,,,
0,0,0.9882570505142212,0.0,,,,,,,,
0,1,0.9455932378768921,0.9999996423721313,,,,,,,,
0,1,0.9988245964050293,0.9999998211860657,,,,,,,,
1,1,0.99809730052948,1.0,,,,,,,,
0,1,0.03445062413811684,0.9999996423721313,,,,,,,,
0,0,0.39274439215660095,0.0,,,,,,,,
0,0,0.9418321847915649,0.0,,,,,,,,
0,1,0.9913825392723083,0.9999999403953552,,,,,,,,
1,1,0.9791536927223206,1.0,,,,,,,,
0,1,0.9969574213027954,0.9999995827674866,,,,,,,,
1,0,0.3750643730163574,0.0,,,,,,,,
0,1,0.9796349406242371,1.0,,,,,,,,
0,1,0.6173005700111389,0.9999996423721313,,,,,,,,
0,1,0.6831845045089722,0.9999997019767761,,,,,,,,
1,1,0.9627678990364075,0.9999997019767761,,,,,,,,
0,1,0.7272704243659973,0.9999995827674866,,,,,,,,
0,1,0.02569800615310669,0.9999997615814209,,,,,,,,
1,1,0.9965726733207703,1.0,,,,,,,,
0,1,0.9782732725143433,1.0,,,,,,,,
0,0,0.0023580212146043777,0.0,,,,,,,,
1,1,0.9718443155288696,0.9999999403953552,,,,,,,,
0,1,0.017041439190506935,1.0,,,,,,,,
0,1,0.9943433403968811,0.9999994039535522,,,,,,,,
1,0,0.026998300105333328,0.0,,,,,,,,
1,1,0.9311553835868835,1.0,,,,,,,,
0,1,0.9717180132865906,0.999999463558197,,,,,,,,
1,1,0.9963369965553284,1.0,,,,,,,,
1,0,0.011292442679405212,0.0,,,,,,,,
0,0,0.9537897706031799,0.0,,,,,,,,
0,1,0.8488077521324158,0.999999463558197,,,,,,,,
0,0,0.09454584121704102,0.0,,,,,,,,
0,1,0.9938816428184509,0.9999994039535522,,,,,,,,
1,1,0.9752070307731628,1.0,,,,,,,,
0,0,0.7807095050811768,0.0,,,,,,,,
0,1,0.5063524842262268,0.9999995827674866,,,,,,,,
0,1,0.8029248714447021,1.0,,,,,,,,
1,1,0.9747598171234131,0.9999999403953552,,,,,,,,
0,0,0.0724199116230011,0.0,,,,,,,,
0,1,0.9953604340553284,0.9999995231628418,,,,,,,,
0,0,0.7758634686470032,0.0,,,,,,,,
0,1,0.9951061010360718,1.0,,,,,,,,
0,1,0.8141865730285645,0.9999995827674866,,,,,,,,
1,1,0.9950446486473083,1.0,,,,,,,,
0,0,0.05528506636619568,0.0,,,,,,,,
0,0,0.981350302696228,0.0,,,,,,,,
0,1,0.23886531591415405,1.0,,,,,,,,
0,1,0.9624996185302734,1.0,,,,,,,,
1,1,0.9906247854232788,0.9999995231628418,,,,,,,,
0,1,0.9980999231338501,0.9999993443489075,,,,,,,,
0,1,0.4941876530647278,0.9999998211860657,,,,,,,,
1,1,0.9959228038787842,1.0,,,,,,,,
0,1,0.7263354063034058,1.0,,,,,,,,
0,1,0.06878657639026642,0.9999998211860657,,,,,,,,
1,0,0.01681062951683998,0.0,,,,,,,,
1,0,0.0025712952483445406,0.0,,,,,,,,
1,0,0.01498302910476923,0.0,,,,,,,,
0,0,0.012550216168165207,0.0,,,,,,,,
0,0,0.7531999349594116,0.0,,,,,,,,
1,1,0.9985429048538208,0.9999999403953552,,,,,,,,
1,0,0.03097141906619072,0.0,,,,,,,,
0,1,0.9477428197860718,1.0,,,,,,,,
0,1,0.9300662279129028,0.9999998807907104,,,,,,,,
1,1,0.979925274848938,1.0,,,,,,,,
0,1,0.4442777931690216,1.0,,,,,,,,
0,1,0.8110882043838501,0.9999998211860657,,,,,,,,
0,1,0.9899795055389404,0.9999998211860657,,,,,,,,
1,1,0.9821698069572449,0.9999997019767761,,,,,,,,
1,1,0.9527953863143921,1.0,,,,,,,,
0,1,0.9866269826889038,0.9999996423721313,,,,,,,,
0,0,0.09342251718044281,0.0,,,,,,,,
1,0,0.05932948738336563,0.0,,,,,,,,
0,0,0.017545776441693306,0.0,,,,,,,,
0,1,0.9373536705970764,0.9999998807907104,,,,,,,,
0,0,0.4547419548034668,0.0,,,,,,,,
0,1,0.954163670539856,0.9999998807907104,,,,,,,,
1,0,0.0612223818898201,0.0,,,,,,,,
0,1,0.09563705325126648,0.9999997615814209,,,,,,,,
0,1,0.865085244178772,0.9999996423721313,,,,,,,,
0,0,0.5363317728042603,0.0,,,,,,,,
0,1,0.78954017162323,0.9999997019767761,,,,,,,,
0,1,0.8178808689117432,0.9999998211860657,,,,,,,,
1,1,0.9613618850708008,0.9999997615814209,,,,,,,,
0,0,0.6795346736907959,0.0,,,,,,,,
1,1,0.8424065113067627,0.9999999403953552,,,,,,,,
0,1,0.7715389132499695,1.0,,,,,,,,
0,1,0.84880530834198,1.0,,,,,,,,
1,1,0.9847490191459656,0.9999998211860657,,,,,,,,
0,1,0.011877456679940224,1.0,,,,,,,,
1,0,0.001134027843363583,0.0,,,,,,,,
1,0,0.011334499344229698,0.0,,,,,,,,
0,1,0.9957326054573059,0.9999998807907104,,,,,,,,
0,1,0.37321141362190247,1.0,,,,,,,,
0,0,0.007031484507024288,0.0,,,,,,,,
1,1,0.9954090714454651,0.9999998807907104,,,,,,,,
0,1,0.9205280542373657,0.9999996423721313,,,,,,,,
1,0,0.0032034239266067743,0.0,,,,,,,,
1,1,0.9418925642967224,1.0,,,,,,,,
0,1,0.6767853498458862,0.9999995231628418,,,,,,,,
0,1,0.9575967192649841,0.9999993443489075,,,,,,,,
1,1,0.9791536927223206,1.0,,,,,,,,
1,1,0.8773553371429443,0.9999995827674866,,,,,,,,
0,1,0.38864511251449585,1.0,,,,,,,,
1,1,0.9894927144050598,0.9999998807907104,,,,,,,,
1,1,0.9955087900161743,1.0,,,,,,,,
0,1,0.021259764209389687,1.0,,,,,,,,
1,1,0.9993488788604736,0.9999998211860657,,,,,,,,
0,1,0.8667988181114197,0.9999995827674866,,,,,,,,
0,1,0.007123949471861124,0.9999994039535522,,,,,,,,
1,1,0.9591726660728455,0.9999996423721313,,,,,,,,
0,1,0.9960688352584839,0.9999997019767761,,,,,,,,
0,0,0.08414054661989212,0.0,,,,,,,,
0,1,0.992989182472229,0.9999998807907104,,,,,,,,
0,1,0.9022939801216125,0.9999994039535522,,,,,,,,
0,0,0.029259592294692993,0.0,,,,,,,,
0,1,0.33823636174201965,1.0,,,,,,,,
0,1,0.25533124804496765,0.9999999403953552,,,,,,,,
0,0,0.4315716326236725,0.0,,,,,,,,
0,1,0.818374752998352,1.0,,,,,,,,
0,1,0.9990560412406921,0.9999995827674866,,,,,,,,
0,1,0.9385147094726562,1.0,,,,,,,,
0,0,0.29979628324508667,0.0,,,,,,,,
1,1,0.980864942073822,1.0,,,,,,,,
0,1,0.721560537815094,0.9999997019767761,,,,,,,,
0,0,0.23377101123332977,0.0,,,,,,,,
0,1,0.9866542816162109,0.999999463558197,,,,,,,,
1,0,0.018605664372444153,0.0,,,,,,,,
0,1,0.9195234775543213,1.0,,,,,,,,
0,0,0.9732418060302734,0.0,,,,,,,,
1,1,0.9601922631263733,1.0,,,,,,,,
1,0,0.011822229251265526,0.0,,,,,,,,
1,1,0.9944412708282471,1.0,,,,,,,,
0,1,0.2746327519416809,1.0,,,,,,,,
0,1,0.9851470589637756,0.9999998807907104,,,,,,,,
0,1,0.9969545602798462,1.0,,,,,,,,
0,1,0.030678240582346916,1.0,,,,,,,,
0,1,0.9847957491874695,1.0,,,,,,,,
0,1,0.9949551820755005,0.9999993443489075,,,,,,,,
1,0,0.04544977471232414,0.0,,,,,,,,
0,1,0.9875146746635437,0.9999996423721313,,,,,,,,
0,0,0.05483454093337059,0.0,,,,,,,,
0,1,0.580170750617981,0.999999463558197,,,,,,,,
0,1,0.9910686612129211,0.9999993443489075,,,,,,,,
0,1,0.8966051340103149,0.9999994039535522,,,,,,,,
0,1,0.8114742636680603,1.0,,,,,,,,
1,0,0.03953801840543747,0.0,,,,,,,,
0,1,0.7667125463485718,1.0,,,,,,,,
1,1,0.9833188056945801,1.0,,,,,,,,
0,1,0.705207347869873,1.0,,,,,,,,
0,0,0.24059690535068512,0.0,,,,,,,,
1,0,0.12851040065288544,0.0,,,,,,,,
1,1,0.9863007664680481,0.9999996423721313,,,,,,,,
0,1,0.9679647088050842,0.9999998807907104,,,,,,,,
1,1,0.9851106405258179,0.9999995827674866,,,,,,,,
0,0,0.9774787425994873,0.0,,,,,,,,
0,1,0.09768454730510712,1.0,,,,,,,,
1,1,0.971556544303894,1.0,,,,,,,,
0,1,0.9738536477088928,0.9999994039535522,,,,,,,,
0,1,0.802453339099884,0.9999998807907104,,,,,,,,
0,0,0.6393757462501526,0.0,,,,,,,,
0,0,0.0007089097052812576,0.0,,,,,,,,
0,1,0.8470049500465393,1.0,,,,,,,,
0,1,0.9737069010734558,0.9999998807907104,,,,,,,,
0,1,0.8879460692405701,1.0,,,,,,,,
1,1,0.950481116771698,1.0,,,,,,,,
0,1,0.8568384051322937,1.0,,,,,,,,
0,1,0.9036226868629456,0.9999997615814209,,,,,,,,
1,0,0.033937811851501465,0.0,,,,,,,,
0,1,0.7083145380020142,0.9999997019767761,,,,,,,,
0,1,0.8831298351287842,1.0,,,,,,,,
0,0,0.0053145973943173885,0.0,,,,,,,,
1,0,0.02927626296877861,0.0,,,,,,,,
0,1,0.9266222715377808,1.0,,,,,,,,
0,0,0.7942496538162231,0.0,,,,,,,,
1,0,0.023127758875489235,0.0,,,,,,,,
0,1,0.7496676445007324,0.9999998211860657,,,,,,,,
0,1,0.8147870302200317,0.9999995231628418,,,,,,,,
0,1,0.9329186677932739,1.0,,,,,,,,
0,1,0.948826253414154,0.9999999403953552,,,,,,,,
1,1,0.9952685832977295,0.9999998807907104,,,,,,,,
0,1,0.8108066916465759,1.0,,,,,,,,
1,1,0.6248060464859009,1.0,,,,,,,,
1,1,0.9993621706962585,1.0,,,,,,,,
0,0,0.15132305026054382,0.0,,,,,,,,
0,1,0.9015963673591614,0.9999994039535522,,,,,,,,
0,1,0.9938485026359558,0.9999996423721313,,,,,,,,
0,1,0.579670786857605,0.9999998807907104,,,,,,,,
0,1,0.9835577607154846,1.0,,,,,,,,
1,0,0.0034174465108662844,0.0,,,,,,,,
1,1,0.9893832206726074,1.0,,,,,,,,
0,1,0.9290733337402344,0.999999463558197,,,,,,,,
0,1,0.999293327331543,0.9999998807907104,,,,,,,,
0,0,0.1432650089263916,0.0,,,,,,,,
