S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,1,0.041058558970689774,0.5262632369995117,0,1,0.02939022332429886,0.522531270980835,0,1,0.8632383346557617,0.7892293334007263
1,0,0.40819689631462097,0.44852614402770996,0,0,0.0572708398103714,0.5314486622810364,0,1,0.96184903383255,0.8207687735557556
0,1,0.9487619996070862,0.8165829181671143,0,1,0.9924401044845581,0.8305529356002808,0,1,0.9915910363197327,0.830281674861908
0,1,0.5165221095085144,0.6783357262611389,0,1,0.8327682614326477,0.7794835567474365,0,0,0.7362293004989624,0.7486065626144409
0,1,0.9195199608802795,0.807230532169342,0,1,0.8891620635986328,0.7975206971168518,0,1,0.9548800587654114,0.8185401558876038
0,1,0.9982655644416809,0.832416296005249,0,0,0.6798542141914368,0.7305763959884644,1,0,0.9701423048973083,0.9518903493881226
0,1,0.620161235332489,0.7114832401275635,1,0,0.18819087743759155,0.2514551281929016,0,1,0.642921507358551,0.7187628746032715
0,1,0.9787099957466125,0.8261615037918091,1,1,0.38296809792518616,0.42592740058898926,0,0,0.6639078259468079,0.725475549697876
0,1,0.9826267957687378,0.8274145126342773,0,1,0.9990274906158447,0.8326601386070251,0,1,0.7131867408752441,0.7412369251251221
0,1,0.9037536978721619,0.8021875619888306,0,1,0.5276487469673157,0.6818943619728088,0,1,0.23474237322807312,0.588210940361023
1,1,0.6499080657958984,0.6650395393371582,0,1,0.9914817810058594,0.8302463889122009,0,1,0.31670084595680237,0.6144248843193054
0,1,0.915813684463501,0.8060448169708252,0,0,0.9942694306373596,0.8311382532119751,0,1,0.890495240688324,0.7979468703269958
0,0,0.5480866432189941,0.6884309649467468,1,0,0.756761908531189,0.7607543468475342,0,0,0.03640703484416008,0.524775505065918
0,1,0.9736939072608948,0.8245571851730347,0,1,0.5878409147262573,0.7011462450027466,0,1,0.662570059299469,0.7250478267669678
0,1,0.47452014684677124,0.6649017930030823,1,1,0.8743909001350403,0.8661207556724548,0,1,0.8421010971069336,0.7824687361717224
0,1,0.017008431255817413,0.518571138381958,1,1,0.7017102837562561,0.7114415764808655,0,1,0.11306852847337723,0.5492950677871704
0,1,0.005531305447220802,0.5149003267288208,0,1,0.10281633585691452,0.5460159182548523,0,1,0.9979429244995117,0.8323132395744324
1,1,0.21643517911434174,0.27675506472587585,1,1,0.6156305074691772,0.6343353986740112,0,1,0.8697881102561951,0.7913239002227783
0,0,0.9309819936752319,0.810896635055542,0,1,0.7965336441993713,0.7678942084312439,0,1,0.32348692417144775,0.6165949702262878
0,0,0.9593169689178467,0.8199589252471924,0,1,0.715282678604126,0.7419072389602661,1,1,0.39152833819389343,0.4335952401161194
0,1,0.9780699014663696,0.8259569406509399,1,0,0.806110680103302,0.8049585819244385,0,1,0.9764975905418396,0.8254542946815491
0,1,0.5874145030975342,0.7010097503662109,1,1,0.9747123718261719,0.9559840559959412,0,1,0.12222056090831757,0.5522223114967346
0,1,0.8878461718559265,0.7970995903015137,1,0,0.7339476346969604,0.7403182983398438,0,0,0.6918913125991821,0.7344257831573486
0,1,0.013737757690250874,0.5175250172615051,1,1,0.7431184649467468,0.7485331296920776,0,1,0.8831955194473267,0.7956125736236572
1,0,0.257477730512619,0.31351906061172485,1,1,0.6630942821502686,0.676851212978363,1,1,0.9847368001937866,0.9649634957313538
1,1,0.9733005166053772,0.9547193050384521,0,0,0.35887521505355835,0.6279137134552002,1,1,0.9544487595558167,0.9378328323364258
0,1,0.9438697099685669,0.815018355846405,0,1,0.42664578557014465,0.6495893001556396,0,1,0.7991960644721985,0.7687457799911499
1,1,0.9533761739730835,0.936872124671936,1,1,0.9240773916244507,0.910627543926239,0,1,0.9650299549102783,0.8217864632606506
0,1,0.9311516284942627,0.8109508156776428,0,1,0.9926398396492004,0.8306170701980591,0,0,0.6738170385360718,0.728644609451294
0,1,0.10268062353134155,0.5459727048873901,1,1,0.8455173373222351,0.8402571678161621,1,1,0.30736714601516724,0.358207643032074
0,1,0.8330475091934204,0.7795730829238892,1,1,0.75121009349823,0.7557812333106995,0,1,0.966499924659729,0.8222562074661255
0,1,0.8019790053367615,0.7696361541748047,1,1,0.6606029868125916,0.6746196150779724,0,1,0.6762485504150391,0.7294225692749023
0,0,0.048822131007909775,0.5287462472915649,0,1,0.09331122040748596,0.5429757237434387,1,1,0.14795392751693726,0.21541273593902588
0,1,0.9336698651313782,0.8117557764053345,0,1,0.22551219165325165,0.5852590203285217,0,0,0.9034581184387207,0.8020931482315063
1,1,0.9266471862792969,0.9129294753074646,0,0,0.9943737387657166,0.8311715126037598,0,1,0.10321904718875885,0.5461446046829224
1,1,0.8584269285202026,0.8518210053443909,1,0,0.172371968626976,0.2372853010892868,0,1,0.038772791624069214,0.5255324244499207
1,0,0.29812702536582947,0.3499307632446289,1,0,0.11205562949180603,0.18325680494308472,1,0,0.5946093201637268,0.615505576133728
0,1,0.31600844860076904,0.6142033934593201,0,1,0.9176329970359802,0.8066269159317017,1,1,0.5968010425567627,0.6174688339233398
0,0,0.044343940913677216,0.5273136496543884,0,0,0.8389116525650024,0.7814486622810364,0,1,0.9791356921195984,0.8262976408004761
0,0,0.04083959758281708,0.5261934995651245,1,0,0.9402349591255188,0.9251008033752441,1,1,0.9232229590415955,0.909862220287323
1,1,0.16844096779823303,0.23376409709453583,0,1,0.026826411485671997,0.5217109322547913,1,1,0.8928390741348267,0.8826457262039185
0,1,0.7047622203826904,0.7385420203208923,0,1,0.2565893530845642,0.5951986312866211,1,1,0.4887900650501251,0.5207176804542542
0,1,0.6396465301513672,0.7177155017852783,0,1,0.6568949818611145,0.7232325077056885,0,0,0.007846171036362648,0.5156405568122864
0,0,0.20822879672050476,0.5797308683395386,0,1,0.7712387442588806,0.7598040103912354,0,1,0.9693948030471802,0.8231823444366455
1,1,0.5709425210952759,0.5943059921264648,0,1,0.8821466565132141,0.7952766418457031,1,0,0.43564364314079285,0.47311165928840637
1,1,0.38474833965301514,0.4275220036506653,0,1,0.9156582355499268,0.8059952855110168,1,0,0.3151612877845764,0.3651892840862274
0,1,0.9736864566802979,0.8245551586151123,0,0,0.24880878627300262,0.5927103161811829,1,0,0.4989537298679352,0.5298218727111816
1,1,0.9022683501243591,0.89109206199646,0,1,0.8690916299819946,0.7911012172698975,1,0,0.9639521837234497,0.9463455080986023
0,0,0.7144774198532104,0.7416495084762573,1,1,0.8059139251708984,0.8047823309898376,0,0,0.9577465057373047,0.8194566369056702
0,1,0.11196352541446686,0.5489413738250732,0,1,0.9041217565536499,0.8023056387901306,0,0,0.9719163775444031,0.823988676071167
0,0,0.6660361289978027,0.7261562943458557,0,1,0.09899932146072388,0.5447952151298523,1,1,0.9889351725578308,0.9687241315841675
0,1,0.912078857421875,0.804850161075592,1,1,0.9152193069458008,0.902692973613739,0,1,0.6683681011199951,0.7269021272659302
0,1,0.9529132843017578,0.8179106712341309,0,1,0.9040355682373047,0.8022780418395996,0,1,0.3490932881832123,0.6247851848602295
0,1,0.7411655783653259,0.7501856088638306,0,0,0.04100651293992996,0.5262466073036194,1,0,0.906767725944519,0.8951224684715271
1,0,0.47717317938804626,0.5103119015693665,0,1,0.9936040043830872,0.8309253454208374,0,1,0.9534386992454529,0.8180789351463318
0,1,0.9830063581466675,0.8275360465049744,0,0,0.9824609160423279,0.8273614048957825,0,1,0.1906844675540924,0.5741198658943176
1,1,0.4103146493434906,0.45042312145233154,0,1,0.9350394606590271,0.812194287776947,1,1,0.6112708449363708,0.6304302215576172
1,1,0.9885541796684265,0.9683828949928284,0,0,0.34365618228912354,0.6230459809303284,1,0,0.4051412045955658,0.44578900933265686
0,1,0.9888707995414734,0.8294116854667664,0,1,0.05066536366939545,0.5293357968330383,0,0,0.9774302244186401,0.8257521986961365
1,1,0.9664199352264404,0.9485560655593872,1,1,0.8548821210861206,0.8486457467079163,0,1,0.9438697099685669,0.815018355846405
0,0,0.033194977790117264,0.5237483978271484,0,0,0.018989259377121925,0.5192047357559204,0,0,0.050551462918519974,0.5292994379997253
0,1,0.4309292137622833,0.6509593725204468,0,1,0.36728376150131226,0.6306031942367554,0,1,0.29015466570854187,0.6059343814849854
0,0,0.48703619837760925,0.6689045429229736,0,1,0.9744974374771118,0.8248144388198853,0,1,0.9960631132125854,0.8317117691040039
0,1,0.9669060111045837,0.8223865032196045,1,1,0.9901732802391052,0.969833254814148,0,0,0.6660361289978027,0.7261562943458557
0,1,0.852881908416748,0.7859166860580444,1,1,0.5091791749000549,0.5389813184738159,0,1,0.4391101598739624,0.653576135635376
0,1,0.05058686062693596,0.5293108224868774,0,0,0.1530206799507141,0.5620730519294739,0,1,0.9105883240699768,0.8043737411499023
0,1,0.4151318073272705,0.6459067463874817,0,1,0.9710459113121033,0.8237106204032898,0,1,0.9465821385383606,0.8158859014511108
0,0,0.021506940945982933,0.5200095772743225,0,1,0.2501857280731201,0.5931501388549805,1,0,0.754030168056488,0.7583073377609253
1,1,0.9702820181846619,0.9520155191421509,0,1,0.962104082107544,0.8208506107330322,0,1,0.9924959540367126,0.8305709958076477
0,1,0.969700813293457,0.8232800364494324,0,1,0.9440452456474304,0.8150743246078491,1,1,0.8864478468894958,0.8769208192825317
0,1,0.06767591834068298,0.534776508808136,0,0,0.8292123675346375,0.7783461809158325,0,1,0.9932240843772888,0.8308039903640747
0,1,0.5599335432052612,0.6922200918197632,0,0,0.47363895177841187,0.6646197438240051,0,0,0.6308838129043579,0.7149132490158081
1,1,0.8473020195960999,0.8418558239936829,1,0,0.28862330317497253,0.3414177894592285,0,0,0.417776882648468,0.6467527151107788
0,0,0.38136765360832214,0.6351076364517212,1,0,0.11645421385765076,0.18719686567783356,0,1,0.9800044894218445,0.8265759944915771
0,1,0.7189778089523315,0.7430890798568726,0,1,0.8853965997695923,0.7963165640830994,1,0,0.7331703901290894,0.7396221160888672
0,1,0.938301682472229,0.8132376670837402,,,,,0,1,0.8882907629013062,0.7972418665885925
0,1,0.9900068640708923,0.829774796962738,,,,,0,1,0.8765539526939392,0.7934881448745728
1,1,0.08557356894016266,0.15953539311885834,,,,,0,1,0.06953359395265579,0.5353708267211914
0,1,0.03646944463253021,0.524795413017273,,,,,0,1,0.9169742465019226,0.8064160943031311
1,0,0.18163585662841797,0.2455834299325943,,,,,0,1,0.02584598958492279,0.5213976502418518
0,1,0.9831216931343079,0.8275728225708008,,,,,1,1,0.5974627733230591,0.6180616021156311
0,1,0.8873822689056396,0.7969512343406677,,,,,0,1,0.7152832746505737,0.7419071197509766
1,0,0.6519783735275269,0.6668940782546997,,,,,0,0,0.20961794257164001,0.5801752805709839
1,1,0.7459508180618286,0.7510702013969421,,,,,1,1,0.3367963433265686,0.3845688998699188
1,0,0.9377946853637695,0.9229148626327515,,,,,0,0,0.7639557719230652,0.7574747800827026
0,1,0.5391451716423035,0.685571551322937,,,,,,,,
1,0,0.15569496154785156,0.22234685719013214,,,,,,,,
1,1,0.7818347215652466,0.7832133769989014,,,,,,,,
0,1,0.9664307832717896,0.8222341537475586,,,,,,,,
0,1,0.039574749767780304,0.5257883071899414,,,,,,,,
0,1,0.9973025918006897,0.8321081399917603,,,,,,,,
0,0,0.1891242265701294,0.573620617389679,,,,,,,,
0,1,0.40184760093688965,0.6416582465171814,,,,,,,,
1,1,0.9267240762710571,0.912998378276825,,,,,,,,
0,0,0.17019842565059662,0.5675675868988037,,,,,,,,
0,1,0.9006124138832092,0.8011831045150757,,,,,,,,
1,1,0.9497010111808777,0.9335799813270569,,,,,,,,
0,1,0.6521498560905457,0.721714973449707,,,,,,,,
0,0,0.9626896381378174,0.8210378885269165,,,,,,,,
1,1,0.7763136625289917,0.7782678604125977,,,,,,,,
0,1,0.993820071220398,0.8309943079948425,,,,,,,,
0,1,0.7516990303993225,0.7535545825958252,,,,,,,,
1,1,0.6469342708587646,0.662375807762146,,,,,,,,
1,1,0.978272557258606,0.9591730833053589,,,,,,,,
1,1,0.9596951603889465,0.9425323009490967,,,,,,,,
0,1,0.9403602480888367,0.8138960003852844,,,,,,,,
0,1,0.1553429663181305,0.5628162622451782,,,,,,,,
0,1,0.9912000298500061,0.8301566243171692,,,,,,,,
1,1,0.9255475997924805,0.9119445085525513,,,,,,,,
0,1,0.012135686352849007,0.5170124173164368,,,,,,,,
1,0,0.8470184803009033,0.8416018486022949,,,,,,,,
0,1,0.9966380000114441,0.8318955302238464,,,,,,,,
0,1,0.05760800093412399,0.5315566062927246,,,,,,,,
0,1,0.9976935982704163,0.8322335481643677,,,,,,,,
0,1,0.8972312808036804,0.800101637840271,,,,,,,,
1,1,0.4232889711856842,0.46204492449760437,,,,,,,,
0,1,0.9730561971664429,0.8243533372879028,,,,,,,,
0,1,0.9725143909454346,0.8241803050041199,,,,,,,,
0,1,0.9363619089126587,0.8126171231269836,,,,,,,,
1,0,0.6411277055740356,0.6571745872497559,,,,,,,,
1,1,0.9232977628707886,0.9099292159080505,,,,,,,,
1,1,0.710699200630188,0.7194934487342834,,,,,,,,
0,0,0.873526394367218,0.792519748210907,,,,,,,,
1,1,0.6422744989395142,0.6582018136978149,,,,,,,,
1,0,0.7493768930435181,0.7541391849517822,,,,,,,,
0,1,0.9922877550125122,0.8305042386054993,,,,,,,,
0,0,0.868293821811676,0.7908459901809692,,,,,,,,
1,0,0.17259091138839722,0.23748143017292023,,,,,,,,
0,1,0.9688698053359985,0.8230146169662476,,,,,,,,
0,1,0.7061508893966675,0.7389862537384033,,,,,,,,
0,1,0.9756160974502563,0.8251720666885376,,,,,,,,
0,0,0.1372525542974472,0.5570299029350281,,,,,,,,
0,0,0.4562849998474121,0.659069299697876,,,,,,,,
0,0,0.9650824069976807,0.8218031525611877,,,,,,,,
0,1,0.9320720434188843,0.8112452030181885,,,,,,,,
0,0,0.29584556818008423,0.6077544093132019,,,,,,,,
1,0,0.09337916225194931,0.16652728617191315,,,,,,,,
0,1,0.0024497804697602987,0.5139146447181702,,,,,,,,
0,0,0.9728937745094299,0.8243016004562378,,,,,,,,
1,1,0.6175786256790161,0.6360805034637451,,,,,,,,
0,0,0.023168858140707016,0.5205415487289429,,,,,,,,
0,0,0.608593225479126,0.7077834010124207,,,,,,,,
0,0,0.29093632102012634,0.606184184551239,,,,,,,,
1,1,0.9208373427391052,0.9077253341674805,,,,,,,,
1,0,0.04924885928630829,0.1269974708557129,,,,,,,,
0,1,0.04467605799436569,0.5274203419685364,,,,,,,,
0,0,0.48872047662734985,0.6694434285163879,,,,,,,,
0,1,0.8429737091064453,0.7827480435371399,,,,,,,,
0,1,0.9424386620521545,0.8145607709884644,,,,,,,,
0,1,0.2852054536342621,0.604351282119751,,,,,,,,
0,0,0.6602828502655029,0.724315881729126,,,,,,,,
0,1,0.9913285970687866,0.8301977515220642,,,,,,,,
0,1,0.04391195625066757,0.5271755456924438,,,,,,,,
0,1,0.9079344272613525,0.8035252094268799,,,,,,,,
0,1,0.1708049327135086,0.5677614212036133,,,,,,,,
0,1,0.9900021553039551,0.8297734260559082,,,,,,,,
1,1,0.8975635766983032,0.8868777751922607,,,,,,,,
0,0,0.611750066280365,0.7087933421134949,,,,,,,,
1,1,0.9896238446235657,0.9693410992622375,,,,,,,,
0,1,0.8099249005317688,0.772177517414093,,,,,,,,
0,1,0.7186096906661987,0.7429711222648621,,,,,,,,
1,1,0.9379592537879944,0.9230623245239258,,,,,,,,
0,1,0.8792054057121277,0.7943363189697266,,,,,,,,
1,1,0.08096149563789368,0.15540416538715363,,,,,,,,
0,1,0.8513427972793579,0.7854247093200684,,,,,,,,
0,0,0.005861945915967226,0.5150059461593628,,,,,,,,
0,0,0.9331802725791931,0.8115997314453125,,,,,,,,
0,1,0.46377551555633545,0.6614651679992676,,,,,,,,
0,0,0.5387288331985474,0.6854378581047058,,,,,,,,
0,1,0.08748030662536621,0.5411106944084167,,,,,,,,
0,1,0.8747676610946655,0.7929165363311768,,,,,,,,
0,1,0.9926398396492004,0.8306170701980591,,,,,,,,
0,0,0.6945330500602722,0.735270619392395,,,,,,,,
0,0,0.5501391887664795,0.6890877485275269,,,,,,,,
0,0,0.018907688558101654,0.5191780924797058,,,,,,,,
1,1,0.9325283765792847,0.9181975722312927,,,,,,,,
0,1,0.9757175445556641,0.8252047300338745,,,,,,,,
1,0,0.893094539642334,0.882874608039856,,,,,,,,
0,1,0.9825602173805237,0.8273930549621582,,,,,,,,
1,1,0.6717768907546997,0.6846286058425903,,,,,,,,
1,1,0.9970299005508423,0.9759750366210938,,,,,,,,
0,1,0.8967505693435669,0.7999476194381714,,,,,,,,
0,1,0.9806243181228638,0.8267738819122314,,,,,,,,
0,1,0.9130605459213257,0.8051642179489136,,,,,,,,
1,0,0.4182037115097046,0.4574897885322571,,,,,,,,
1,1,0.9958373308181763,0.9749068021774292,,,,,,,,
1,1,0.7568254470825195,0.7608111500740051,,,,,,,,
0,1,0.9232658743858337,0.8084287047386169,,,,,,,,
0,1,0.8078690767288208,0.7715201377868652,,,,,,,,
0,1,0.992485523223877,0.8305675983428955,,,,,,,,
0,0,0.4441472887992859,0.6551873087882996,,,,,,,,
1,1,0.4579163193702698,0.49306249618530273,,,,,,,,
1,1,0.9871702790260315,0.9671432375907898,,,,,,,,
0,1,0.9792613387107849,0.8263384103775024,,,,,,,,
1,1,0.8206734657287598,0.8180032968521118,,,,,,,,
0,1,0.016088077798485756,0.5182768702507019,,,,,,,,
0,0,0.8005775213241577,0.7691877484321594,,,,,,,,
0,1,0.8285776376724243,0.7781433463096619,,,,,,,,
1,1,0.7892987132072449,0.7898992300033569,,,,,,,,
0,0,0.9959396719932556,0.8316723704338074,,,,,,,,
0,1,0.9145777821540833,0.80564945936203,,,,,,,,
0,1,0.99809330701828,0.8323612213134766,,,,,,,,
1,1,0.977986216545105,0.9589166045188904,,,,,,,,
0,1,0.021506940945982933,0.5200095772743225,,,,,,,,
0,0,0.6534042358398438,0.7221158742904663,,,,,,,,
0,0,0.979251503944397,0.8263348937034607,,,,,,,,
0,1,0.9860860705375671,0.8285210132598877,,,,,,,,
1,1,0.799113929271698,0.7986911535263062,,,,,,,,
0,1,0.9950709342956543,0.8313946723937988,,,,,,,,
1,0,0.9626356959342957,0.9451663494110107,,,,,,,,
0,1,0.9673551917076111,0.8225303888320923,,,,,,,,
0,1,0.49841001629829407,0.6725427508354187,,,,,,,,
0,1,0.5705216526985168,0.6956069469451904,,,,,,,,
1,1,0.6865234971046448,0.6978380084037781,,,,,,,,
0,1,0.6216018199920654,0.7119444608688354,,,,,,,,
0,1,0.015988383442163467,0.5182446241378784,,,,,,,,
1,1,0.9609727263450623,0.9436767101287842,,,,,,,,
0,1,0.9652020931243896,0.8218414783477783,,,,,,,,
0,0,0.006842448841780424,0.5153198838233948,,,,,,,,
1,1,0.7451125383377075,0.7503193616867065,,,,,,,,
0,1,0.010567101649940014,0.516511082649231,,,,,,,,
0,1,0.9908503890037537,0.8300446271896362,,,,,,,,
1,0,0.543612003326416,0.5698246359825134,,,,,,,,
1,1,0.5339063405990601,0.5611307621002197,,,,,,,,
0,1,0.9548855423927307,0.8185417056083679,,,,,,,,
1,1,0.9583918452262878,0.9413648247718811,,,,,,,,
1,0,0.3289891183376312,0.3775756061077118,,,,,,,,
0,0,0.9836496710777283,0.8277413845062256,,,,,,,,
0,1,0.7757059335708618,0.7612327933311462,,,,,,,,
0,0,0.23334446549415588,0.5877641439437866,,,,,,,,
0,1,0.9901069402694702,0.8298071026802063,,,,,,,,
1,1,0.769119143486023,0.7718232870101929,,,,,,,,
0,0,0.9121066331863403,0.8048593997955322,,,,,,,,
0,1,0.38721007108688354,0.6369765400886536,,,,,,,,
0,1,0.7150841951370239,0.7418435215950012,,,,,,,,
1,1,0.7658496499061584,0.768894612789154,,,,,,,,
0,0,0.18538683652877808,0.5724253058433533,,,,,,,,
0,1,0.9924911856651306,0.8305696845054626,,,,,,,,
0,0,0.909828782081604,0.8041306734085083,,,,,,,,
0,1,0.9920795559883118,0.8304378986358643,,,,,,,,
0,1,0.7296762466430664,0.7465106844902039,,,,,,,,
1,1,0.9444615244865417,0.9288867115974426,,,,,,,,
0,0,0.14572261273860931,0.5597390532493591,,,,,,,,
0,0,0.9935225248336792,0.8308994770050049,,,,,,,,
0,1,0.16200582683086395,0.5649469494819641,,,,,,,,
0,1,0.9405154585838318,0.8139456510543823,,,,,,,,
1,1,0.8994907140731812,0.8886040449142456,,,,,,,,
0,1,0.9969203472137451,0.8319861888885498,,,,,,,,
0,1,0.3757287561893463,0.633304238319397,,,,,,,,
1,1,0.9538863897323608,0.9373291730880737,,,,,,,,
0,1,0.6204931139945984,0.7115898728370667,,,,,,,,
0,1,0.043523844331502914,0.5270516276359558,,,,,,,,
1,0,0.4232889711856842,0.46204492449760437,,,,,,,,
1,0,0.09963688254356384,0.172132670879364,,,,,,,,
1,0,0.3950253427028656,0.43672770261764526,,,,,,,,
0,0,0.035723838955163956,0.5245568752288818,,,,,,,,
0,0,0.8989468216896057,0.8006501197814941,,,,,,,,
1,1,0.9830628633499146,0.9634640216827393,,,,,,,,
1,0,0.5784162282943726,0.6010006666183472,,,,,,,,
0,1,0.9178465604782104,0.8066953420639038,,,,,,,,
0,1,0.8912173509597778,0.79817795753479,,,,,,,,
1,1,0.8052247762680054,0.8041650652885437,,,,,,,,
0,1,0.3299775719642639,0.6186712384223938,,,,,,,,
0,1,0.7256430387496948,0.7452206015586853,,,,,,,,
0,1,0.9838345050811768,0.8278006315231323,,,,,,,,
1,1,0.8234872817993164,0.820523738861084,,,,,,,,
1,1,0.6309207081794739,0.6480316519737244,,,,,,,,
0,1,0.9784711003303528,0.8260852098464966,,,,,,,,
0,0,0.2309924066066742,0.5870118141174316,,,,,,,,
1,0,0.7302751541137695,0.7370287179946899,,,,,,,,
0,0,0.04948127269744873,0.5289570093154907,,,,,,,,
0,1,0.9021270275115967,0.8016672730445862,,,,,,,,
0,0,0.7085395455360413,0.7397506237030029,,,,,,,,
0,1,0.9276602864265442,0.8098340034484863,,,,,,,,
1,0,0.7368068695068359,0.7428794503211975,,,,,,,,
0,1,0.061160799115896225,0.5326926708221436,,,,,,,,
0,1,0.797980546951294,0.7683573365211487,,,,,,,,
0,0,0.7712548971176147,0.759809136390686,,,,,,,,
0,1,0.6979785561561584,0.7363726496696472,,,,,,,,
0,1,0.7345027327537537,0.7480545043945312,,,,,,,,
1,1,0.6781719923019409,0.6903571486473083,,,,,,,,
0,0,0.8607417345046997,0.7884308695793152,,,,,,,,
1,1,0.3116345703601837,0.36203017830848694,,,,,,,,
0,1,0.6753649711608887,0.7291396856307983,,,,,,,,
0,1,0.7757022380828857,0.7612318992614746,,,,,,,,
1,1,0.8454068899154663,0.840158224105835,,,,,,,,
0,1,0.007350333034992218,0.5154820084571838,,,,,,,,
1,0,0.046471044421195984,0.12450920045375824,,,,,,,,
1,0,0.3298194110393524,0.37831926345825195,,,,,,,,
0,1,0.9930914640426636,0.830761730670929,,,,,,,,
0,1,0.2683653235435486,0.598965048789978,,,,,,,,
0,0,0.020223623141646385,0.5195996761322021,,,,,,,,
1,1,0.9483560919761658,0.9323752522468567,,,,,,,,
0,1,0.877081573009491,0.7936568856239319,,,,,,,,
1,0,0.12123118340969086,0.19147583842277527,,,,,,,,
1,1,0.5785580277442932,0.6011276245117188,,,,,,,,
0,1,0.5633013844490051,0.6932974457740784,,,,,,,,
0,1,0.9329400062561035,0.8115228414535522,,,,,,,,
1,1,0.799113929271698,0.7986911535263062,,,,,,,,
1,1,0.37727999687194824,0.4208322763442993,,,,,,,,
0,1,0.28141024708747864,0.6031378507614136,,,,,,,,
1,1,0.8885884284973145,0.8788382411003113,,,,,,,,
1,1,0.9494202733039856,0.9333285689353943,,,,,,,,
0,1,0.013204343616962433,0.517354428768158,,,,,,,,
1,1,0.9923674464225769,0.9717985987663269,,,,,,,,
0,1,0.8003492951393127,0.76911461353302,,,,,,,,
0,1,0.004400568548589945,0.5145381689071655,,,,,,,,
1,1,0.6655206680297852,0.6790246963500977,,,,,,,,
0,1,0.9936342835426331,0.830935001373291,,,,,,,,
0,0,0.2112269401550293,0.5806897878646851,,,,,,,,
0,1,0.9886689782142639,0.8293470740318298,,,,,,,,
0,1,0.8504980206489563,0.7851542234420776,,,,,,,,
0,0,0.08076313883066177,0.5389624834060669,,,,,,,,
0,1,0.2394619733095169,0.5897206664085388,,,,,,,,
0,1,0.17438749969005585,0.5689070224761963,,,,,,,,
0,0,0.6887720227241516,0.733427882194519,,,,,,,,
0,1,0.7351488471031189,0.7482608556747437,,,,,,,,
0,1,0.998469352722168,0.8324816823005676,,,,,,,,
0,1,0.9038735032081604,0.8022258281707764,,,,,,,,
0,0,0.5551645755767822,0.6906949877738953,,,,,,,,
1,1,0.8127771615982056,0.8109301328659058,,,,,,,,
0,1,0.6148505210876465,0.7097846865653992,,,,,,,,
0,0,0.47070616483688354,0.6636819243431091,,,,,,,,
0,1,0.9785149693489075,0.8260992765426636,,,,,,,,
1,0,0.44868016242980957,0.4847891330718994,,,,,,,,
0,1,0.8756014704704285,0.7931836843490601,,,,,,,,
0,0,0.9906561970710754,0.8299828767776489,,,,,,,,
1,1,0.6713586449623108,0.6842540502548218,,,,,,,,
1,0,0.33930841088294983,0.3868190050125122,,,,,,,,
1,1,0.9380844831466675,0.9231745004653931,,,,,,,,
0,1,0.1891242265701294,0.573620617389679,,,,,,,,
0,1,0.9761102795600891,0.8253302574157715,,,,,,,,
0,1,0.9950657486915588,0.8313932418823242,,,,,,,,
0,1,0.019123835489153862,0.5192477107048035,,,,,,,,
